Unnamed: 0,leftEar_x,leftEar_y,leftEar_p,leftShoulder_x,leftShoulder_y,leftShoulder_p,neck_x,neck_y,neck_p,nose_x,nose_y,nose_p,rightEar_x,rightEar_y,rightEar_p,rightShoulder_x,rightShoulder_y,rightShoulder_p,spineLower_x,spineLower_y,spineLower_p,spineMid_x,spineMid_y,spineMid_p,spineUpper_x,spineUpper_y,spineUpper_p,tailBase_x,tailBase_y,tailBase_p,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75,kin_spine_x,kin_spine_y,kin_speed_px_s,kin_head_angle_deg,kin_turning_rate_deg,kin_move_turn_angle_deg,kin_nose_x,kin_nose_y,kin_spine_lower_x,kin_spine_lower_y,kin_left_shoulder_x,kin_left_shoulder_y,kin_right_shoulder_x,kin_right_shoulder_y,kin_tailbase_x,kin_tailbase_y,kin_head_spine_angle_deg
1083,799.37354,121.919945,0.5295892,805.81256,149.28215,1.0,804.4737,188.97025,0.64702976,799.24945,168.11908,0.7623048,788.3893,184.33995,0.8543029,779.1578,153.02151,0.87306464,810.9827,205.9559,0.97561383,774.2765,218.40746,0.8672351,780.20593,255.4167,0.9324119,733.5247,412.94724,0.9777185,0.0020751953,0.06333916,0.022180397,0.014628982,0.024552358,0.021338863,0.012164642,0.013266757,0.0,0.0007914225,0.17433776,0.017433776,0.0,0.06333916,0.1346905743703246,0.2693811487406492,0.0749359909445047,0.3746799547225237,0.0690997084602713,0.4145982507616281,0.0684279259294271,0.47899548150599,0.0497776952261726,0.7466654283925891,8.4192705,0.84192705,0,0,2,788.3893,184.33995,18.53661206500969,-96.96818093658568,1.4677005430519756,26.910082801626825,799.37354,121.919945,780.20593,255.4167,779.1578,153.02151,810.9827,205.9559,733.5247,412.94724,3.4125437629716866
1084,799.22394,121.919945,0.51824975,803.76276,149.31268,1.0,802.40607,189.21347,0.51682484,798.841,168.52133,0.7351537,787.94434,185.37805,0.76933366,777.7105,153.72531,0.8321141,810.8433,206.20396,0.9016747,774.1383,218.48166,0.8589526,780.20593,255.40656,0.94285095,733.5331,412.94724,0.9760898,0.004986572,0.06833441,0.06939612,0.019108927,0.03764795,0.05364396,0.009484981,0.005228221,0.00033823648,0.0002787272,0.26844808,0.026844809,0.0002787272,0.06939612,0.0221392922103405,0.044278584420681,0.0736136958003044,0.368068479001522,0.0669207939257224,0.4015247635543346,0.0630632942276341,0.4414430595934391,0.0505828419700264,0.7587426295503974,8.051244,0.8051244,0,0,3,787.94434,185.37805,16.070929412090713,-94.66172451926192,2.3064564173237727,20.191478363074253,799.22394,121.919945,780.20593,255.40656,777.7105,153.72531,810.8433,206.20396,733.5331,412.94724,3.7731747531106095
1085,799.22394,122.00118,0.53909045,803.76276,149.33304,1.0,801.70496,189.21347,0.46015906,798.841,168.79994,0.6851696,787.9255,185.37805,0.7409211,777.5402,154.11821,0.81234866,810.9346,206.26495,0.8286443,773.81506,218.5488,0.8592799,780.32306,255.40656,0.9342959,733.56757,412.94724,0.9771084,0.0027079263,0.0006785075,0.023370361,0.009287008,0.0006286621,0.014273804,0.0036584486,0.011004701,0.0039042155,0.0011494955,0.07066313,0.007066313,0.0006286621,0.023370361,0.016955561004579,0.0339111220091581,0.0676303885877132,0.3381519429385662,0.0625224653631448,0.3751347921788692,0.0583701538188116,0.4085910767316818,0.050497135395805,0.7574570309370756,7.8370175,0.7837018,0,1,4,787.9255,185.37805,12.1950848447252,-94.2463814234028,0.4153430958591144,66.79993703892715,799.22394,122.00118,780.32306,255.40656,777.5402,154.11821,810.9346,206.26495,733.56757,412.94724,3.9122656259547695
1086,799.22394,122.434525,0.512887,803.76276,149.76656,1.0,801.49896,189.70871,0.58534896,798.4665,169.02768,0.70479786,787.5769,185.37805,0.767005,777.49365,154.11821,0.8097922,810.9346,206.76685,0.8611927,773.54816,218.5488,0.8527052,780.3449,255.40656,0.9308319,733.602,412.97778,0.9802912,0.014444733,0.014450582,0.017879078,0.014610627,0.011619059,0.0015523274,0.016729737,0.008896891,0.00072835287,0.0015341252,0.10244552,0.010244552,0.00072835287,0.017879078,0.0086554326117038,0.0173108652234077,0.0627073645591735,0.3135368227958679,0.0580660824974378,0.3483964949846267,0.0550541920321328,0.3853793442249298,0.0504454697171847,0.7566820457577705,8.004851,0.80048513,0,0,3,787.5769,185.37805,7.83541462185623,-94.11951047918028,0.1268709442225173,0.606062165204292,799.22394,122.434525,780.3449,255.40656,777.49365,154.11821,810.9346,206.76685,733.602,412.97778,4.587247256935502
1087,799.22394,122.64144,0.5163648,805.0922,151.03271,1.0,801.49896,189.80493,0.6006609,797.86786,169.94026,0.69089305,787.3174,185.08588,0.7645453,777.52124,154.16472,0.8243976,810.8433,207.49884,0.8150969,773.33093,218.5488,0.8539885,780.3672,255.51106,0.9263489,733.6049,412.98172,0.97816527,0.006897227,0.061197706,0.0032073974,0.036380213,0.013026374,0.0018025165,0.024588667,0.007240804,0.0035618516,0.00016357536,0.15806632,0.015806632,0.00016357536,0.061197706,0.0130255920812487,0.0260511841624975,0.0154792163521051,0.0773960817605257,0.0548905758187174,0.3293434549123049,0.0520290181572948,0.3642031271010637,0.0480017725378274,0.7200265880674124,7.9704614,0.7970461,0,0,3,787.3174,185.08588,4.150062000739478,-94.8710388643701,0.7515283851898289,48.38938472099204,799.22394,122.64144,780.3672,255.51106,777.52124,154.16472,810.8433,207.49884,733.6049,412.98172,5.159022242326711
1088,799.4808,122.80906,0.56864125,805.5689,151.10048,1.0,801.49896,190.01779,0.6087166,797.86786,170.12788,0.7063548,787.3174,185.08588,0.7786065,777.5402,154.11821,0.8237947,810.8433,207.49884,0.7612043,773.3128,218.40175,0.8541706,780.3693,255.51947,0.92843854,733.605,412.99155,0.97902495,0.010223091,0.016049236,0.007095337,0.006254069,0.0,0.0016744422,0.0,0.0049387356,0.00028915796,0.00032756166,0.04685163,0.004685163,0.0,0.016049236,0.0102458975743502,0.0204917951487004,0.0129294938407838,0.0646474692039191,0.0136802074654648,0.0820812447927892,0.0477183739920811,0.3340286179445684,0.0456058222490052,0.6840873337350786,8.008952,0.8008952,0,0,3,787.3174,185.08588,1.591714170322784,-94.85176013743352,0.0192787269365908,90.0,799.4808,122.80906,780.3693,255.51947,777.5402,154.11821,810.8433,207.49884,733.605,412.99155,5.417560889674299
1089,799.68225,122.92735,0.530744,805.5689,151.10052,1.0,801.70496,190.13664,0.6189877,797.86786,170.49124,0.71087205,787.3174,185.08588,0.7863966,777.5402,154.17615,0.8370346,810.9346,207.49884,0.78380835,773.312,218.31636,0.8423167,780.3693,255.52312,0.9171577,733.60846,412.99515,0.9798442,0.007787912,1.5258789e-06,0.00792737,0.012111918,0.0,0.001931254,0.0030415852,0.0028463958,0.00012156169,0.00016690385,0.035936426,0.0035936427,0.0,0.012111918,0.0041394028812646,0.0082788057625293,0.0082792606204748,0.041396303102374,0.0113735186556975,0.068241111934185,0.0122392696461507,0.085674887523055,0.0432315321018298,0.6484729815274477,8.007162,0.8007162,0,0,3,787.3174,185.08588,4.877220744031594,-94.74026896841514,0.1114911690183788,90.0,799.68225,122.92735,780.3693,255.52312,777.5402,154.17615,810.9346,207.49884,733.60846,412.99515,5.617095314972015
1090,800.0271,122.96314,0.53896064,805.5689,151.10052,0.98702615,801.6707,190.01779,0.6060913,796.2278,170.49124,0.69567096,787.705,185.23055,0.7821887,778.08405,154.09023,0.832655,811.3659,207.40236,0.88273776,773.312,218.1873,0.85126835,780.496,255.52312,0.92989546,733.60846,412.99704,0.97906893,0.011556695,0.0,0.004122825,0.05466919,0.013791678,0.018352304,0.014733141,0.004301961,0.004221598,6.306966e-05,0.12581247,0.012581247,0.0,0.05466919,0.0080874448176473,0.0161748896352946,0.0093822473660111,0.0469112368300557,0.0089962583345671,0.0539775500074029,0.0115460512627448,0.0808223588392138,0.0414719410861531,0.6220791162922978,8.085564,0.8085564,0,0,3,787.705,185.23055,7.191162410182593,-94.31668337163404,0.4235855967810948,90.0,800.0271,122.96314,780.496,255.52312,778.08405,154.09023,811.3659,207.40236,733.60846,412.99704,5.338028414449416
1091,799.8735,122.96314,0.54638696,805.5689,151.10048,0.95247185,802.7251,190.47308,0.56438285,796.61383,170.47342,0.7000488,788.38306,185.27382,0.7718679,778.75256,154.20859,0.83078533,811.3659,207.40236,0.86867,773.312,218.15533,0.8614159,780.56226,255.55986,0.92931813,733.60846,413.00037,0.97975236,0.0051208497,1.5258789e-06,0.03828276,0.0128819505,0.0226473,0.022630513,0.0,0.0010655721,0.0025262297,0.00011088054,0.105267584,0.010526759,0.0,0.03828276,0.0115540027618408,0.0231080055236816,0.0094386886805295,0.0471934434026479,0.0095729992414514,0.0574379954487085,0.0092149012322936,0.0645043086260557,0.0380229732642571,0.5703445989638567,8.005099,0.8005099,0,0,3,788.38306,185.27382,7.385169013691971,-95.10636348963315,0.7896801179991257,16.817260081664035,799.8735,122.96314,780.56226,255.55986,778.75256,154.20859,811.3659,207.40236,733.60846,413.00037,4.099044240407607
1092,799.8735,122.96314,0.5272298,805.5689,151.10048,0.9659319,802.7384,190.52623,0.5459708,796.61383,170.47342,0.70481765,788.5011,185.27382,0.74584866,779.0181,154.06833,0.79669535,811.3659,207.40236,0.85511214,773.6547,218.13477,0.8510213,780.6441,255.55986,0.93506557,733.5864,413.00937,0.9798718,0.0,0.0,0.0018262215,0.0,0.003934733,0.010010924,0.0,0.011444302,0.0027282715,0.00079339766,0.03073785,0.003073785,0.0,0.011444302,0.0068002718035131,0.0136005436070263,0.0068921192549169,0.0344605962745845,0.0083778713985035,0.0502672283910214,0.0086445400624402,0.060511780437082,0.0339347435471912,0.5090211532078683,7.907565,0.7907565,0,0,4,788.5011,185.27382,8.245965107490314,-95.11144209719548,0.005078607562325,3.660262229440351,799.8735,122.96314,780.6441,255.55986,779.0181,154.06833,811.3659,207.40236,733.5864,413.00937,3.9648915982356714
1093,800.0271,123.71652,0.5024308,806.41125,151.05023,0.96761686,803.3071,190.52623,0.6382623,796.4294,170.4612,0.68827856,788.53973,185.23055,0.75819266,779.2482,154.20859,0.8036513,812.021,207.40236,0.8681261,773.82007,218.01059,0.85318524,780.6933,255.63911,0.92293715,733.41815,413.1775,0.9853802,0.025629453,0.028128117,0.01895752,0.006161758,0.0019337112,0.008982682,0.021836344,0.0068927016,0.0031093592,0.007928913,0.12956055,0.012956055,0.0019337112,0.028128117,0.0080149199347943,0.0160298398695886,0.0085462976247072,0.0427314881235361,0.0079027751926332,0.0474166511557996,0.0090318976103195,0.0632232832722365,0.0321372608033319,0.4820589120499789,7.988061,0.7988061,0,0,3,788.53973,185.23055,6.884878933576928,-95.8610813722399,0.7496392750444016,48.243910093948514,800.0271,123.71652,780.6933,255.63911,779.2482,154.20859,812.021,207.40236,733.41815,413.1775,4.218914146627467
1094,830.57855,189.62918,0.5231695,807.6779,151.05023,1.0,803.3071,190.44054,0.67840743,796.2278,169.43965,0.7220084,788.53973,184.45764,0.76486194,780.09686,154.20859,0.7956705,812.021,207.90285,0.8344425,774.0361,217.87875,0.84772426,780.76483,255.68636,0.924981,733.2865,413.1827,0.9902894,2.4216316,0.042222086,0.0028564453,0.034708265,0.025763448,0.02828776,0.016682943,0.008435256,0.0028574914,0.0043918737,2.587837,0.2587837,0.0028564453,2.4216316,0.1358698764815926,0.2717397529631853,0.059584308695048,0.2979215434752404,0.050252531034251,0.3015151862055063,0.0437429070339671,0.3062003492377698,0.0471590883719424,0.7073863255791366,8.081555,0.80815554,0,0,3,788.53973,184.45764,5.071656602019586,36.97100006426082,132.83208143650072,41.75859448025446,830.57855,189.62918,780.76483,255.68636,780.09686,154.20859,812.021,207.90285,733.2865,413.1827,90.78378578186113
1095,831.24475,189.62918,0.58537585,808.31696,151.0328,0.99077344,803.52686,190.44054,0.6612904,796.4294,169.24417,0.71585894,788.53973,184.44319,0.749373,780.4262,154.27904,0.7837408,812.021,207.98552,0.7292664,774.0361,218.01059,0.84856886,780.6933,255.68636,0.92726487,733.2865,413.1827,0.98920983,0.022206625,0.021309188,0.0073242188,0.009360364,0.00048166912,0.011226544,0.0027557374,0.0043945312,0.00238444,0.0,0.08144332,0.008144332,0.0,0.022206625,0.1334640150889754,0.2669280301779508,0.0586969257332384,0.2934846286661923,0.0510109792618701,0.3060658755712211,0.0442370740430695,0.3096595183014869,0.0452365205623209,0.6785478084348142,7.9807224,0.7980722,0,0,5,788.53973,184.44319,4.994184210499096,36.72536808819103,0.2456319760697951,0.680320310205445,831.24475,189.62918,780.6933,255.68636,780.4262,154.27904,812.021,207.98552,733.2865,413.1827,90.63896063656776
1096,831.97925,189.62918,0.5845813,808.4687,150.79347,0.98107576,803.53143,190.20459,0.68339205,796.4294,169.15996,0.7113569,788.53973,184.44319,0.748509,780.51654,154.27988,0.775051,812.021,207.98552,0.7469865,774.0361,218.01059,0.85754746,780.6441,255.68636,0.9279419,733.2865,413.1827,0.9874189,0.024483236,0.009445977,0.007866369,0.0028071085,0.0,0.0030111976,0.0,0.0,0.0016398112,0.0,0.049253695,0.0049253693,0.0,0.024483236,0.0065348506905138,0.0130697013810276,0.0575766478665173,0.2878832393325865,0.0497349996585398,0.2984099979512393,0.0444273206937525,0.3109912448562681,0.0432409003687401,0.6486135055311024,8.00386,0.8003861,0,0,5,788.53973,184.44319,4.922486629538657,36.36661286849046,0.3587552197005621,90.0,831.97925,189.62918,780.6441,255.68636,780.51654,154.27988,812.021,207.98552,733.2865,413.1827,90.48390379695708
1097,837.94946,188.392,0.7722042,811.25836,150.79347,0.9265114,805.1909,189.72993,0.7337123,796.7555,169.15996,0.7141903,788.5548,184.44319,0.75350755,781.2467,154.27988,0.76276976,812.021,207.36998,0.7026207,773.9217,218.05151,0.8354045,780.32025,255.68636,0.9153277,733.2914,413.18152,0.9858216,0.20323518,0.092989095,0.057534408,0.010870362,0.0005025228,0.024338786,0.020517984,0.004049354,0.010795085,0.00016752578,0.42500028,0.042500027,0.00016752578,0.20323518,0.0237126979045569,0.0474253958091139,0.0654618961736559,0.3273094808682799,0.0550638776427755,0.3303832658566534,0.0487014320679008,0.3409100244753063,0.0292777439268926,0.4391661589033901,8.10207,0.810207,0,0,3,788.5548,184.44319,2.0896194013280365,31.380597284639894,4.98601558385057,90.0,837.94946,188.392,780.32025,255.68636,781.2467,154.27988,812.021,207.36998,733.2914,413.18152,87.97753500842775
1098,841.7643,187.17542,0.86327994,811.71216,150.6436,0.8716722,805.9744,189.505,0.76717424,797.42316,169.24417,0.7118779,788.77026,184.44319,0.76553345,781.4072,154.27904,0.77845275,811.8721,207.36998,0.6882226,773.7675,218.35435,0.8407125,780.2508,255.69896,0.9165418,733.29834,413.16913,0.98737216,0.13347045,0.01593015,0.027171854,0.022431787,0.007181803,0.0053508217,0.004964193,0.01132758,0.002353076,0.00047367284,0.23065539,0.02306554,0.00047367284,0.13347045,0.0327827828004956,0.0655655656009912,0.0674837930127978,0.3374189650639891,0.058395836657534,0.3503750199452042,0.0504926864190825,0.3534488049335778,0.0296531948260962,0.4447979223914444,8.19084,0.819084,0,0,2,788.77026,184.44319,7.771408258406279,27.45002663289812,3.930570651741778,0.6827308009382858,841.7643,187.17542,780.2508,255.69896,781.4072,154.27904,811.8721,207.36998,733.29834,413.16913,86.13338777060065
1099,843.5746,186.22652,0.90629214,813.1355,150.47897,0.95377666,807.30975,189.505,0.7528578,797.46643,169.35283,0.75114596,788.8877,184.44319,0.8080233,781.42224,153.50166,0.82537496,811.44885,206.05588,0.70868707,773.7675,218.60728,0.8596303,780.2271,255.77231,0.9230477,733.3049,413.16913,0.9900144,0.06813062,0.04776096,0.044510905,0.0038985978,0.003914388,0.025917308,0.046019055,0.008430989,0.00256924,0.00021769205,0.25136974,0.025136974,0.00021769205,0.06813062,0.0241012563928961,0.0482025127857923,0.0207544481381773,0.1037722406908869,0.0604259897954762,0.3625559387728572,0.0536445705220103,0.3755119936540723,0.0295393391512334,0.4430900872685015,8.478849,0.84788495,0,0,1,788.8877,184.44319,10.515559576266986,25.955143491025414,1.4948831418727018,0.2939012616333903,843.5746,186.22652,780.2271,255.77231,781.42224,153.50166,811.44885,206.05588,733.3049,413.16913,84.94492215687673
1100,845.4618,186.22652,0.9279946,813.7924,150.47897,1.0,809.31726,189.505,0.7183056,798.84607,169.44484,0.76783186,789.8288,184.31697,0.82078385,782.2664,153.29979,0.8413833,811.44885,206.05588,0.73988163,773.7675,218.60728,0.882862,780.2271,255.84592,0.9283675,733.35156,413.18152,0.98758024,0.0629069,0.02189738,0.06691691,0.046090115,0.031650923,0.028932648,0.0,0.0,0.0024536133,0.0016102617,0.26245877,0.026245877,0.0,0.06691691,0.0256914254277944,0.0513828508555889,0.0243747571483254,0.1218737857416272,0.0216696863062679,0.1300181178376078,0.0555431165599397,0.3888018159195781,0.0308179767491916,0.4622696512378752,8.61499,0.861499,0,0,2,789.8288,184.31697,18.06942729755495,25.58493148843625,0.3702120025891631,7.642990704215113,845.4618,186.22652,780.2271,255.84592,782.2664,153.29979,811.44885,206.05588,733.35156,413.18152,84.32044592379151
1101,845.7212,187.17542,0.9059212,814.2757,150.47897,1.0,809.4217,190.63713,0.7346032,799.5198,169.65614,0.77700144,790.2798,184.23405,0.8326832,782.4682,153.14528,0.8529261,811.44885,206.05588,0.7357912,773.779,218.60728,0.8782775,780.2271,255.89188,0.92736083,733.36646,413.21884,0.9896172,0.032790516,0.016109211,0.037897743,0.02353553,0.015284923,0.008471492,0.0,0.000382487,0.0015319824,0.0013394838,0.13734336,0.013734336,0.0,0.037897743,0.0199901065789163,0.0399802131578326,0.0261365504935383,0.1306827524676919,0.0226013536254564,0.1356081217527389,0.0205360648355313,0.1437524538487196,0.0310506290135284,0.4657594352029264,8.634182,0.8634182,0,0,2,790.2798,184.23405,19.478481344799853,26.131916590417276,0.5469851019810221,2.78285409292628,845.7212,187.17542,780.2271,255.89188,782.4682,153.14528,811.44885,206.05588,733.36646,413.21884,85.05113712476955
1102,845.88055,189.13818,0.92742825,815.0456,151.13744,1.0,809.799,191.13773,0.7363399,800.0744,170.18886,0.7765622,791.55615,184.19528,0.82510173,782.9408,153.13625,0.84245265,812.5867,207.15347,0.7163807,774.29425,218.28197,0.87556165,780.73096,255.96358,0.9428182,733.36646,413.21997,0.98988813,0.06564092,0.033769067,0.020895649,0.025634084,0.0425652,0.01575605,0.05269771,0.020312093,0.016964048,3.7638347e-05,0.29427245,0.029427245,3.7638347e-05,0.06564092,0.0215807906351983,0.0431615812703967,0.0235219942405819,0.1176099712029099,0.0266849996211628,0.1601099977269768,0.0235764810017177,0.1650353670120239,0.0319586698897182,0.4793800483457744,8.632533,0.8632533,0,0,2,791.55615,184.19528,22.36015203995276,28.280326526940684,2.148409936523411,8.679193132568592,845.88055,189.13818,780.73096,255.96358,782.9408,153.13625,812.5867,207.15347,733.36646,413.21997,86.62138241416875
1103,845.88055,189.13818,0.9013446,815.0456,151.13744,1.0,809.9448,191.13773,0.7342567,800.0744,170.18886,0.76977366,791.9822,183.97134,0.8162121,783.5216,152.9406,0.83893305,812.6748,207.15651,0.66420186,774.63446,218.09282,0.86438304,780.89777,256.08646,0.9496372,733.36646,413.2261,0.9908265,0.0,0.0,0.004860433,0.0,0.0160432,0.020429257,0.0029395684,0.0129751805,0.006906078,0.00020446777,0.06435818,0.006435818,0.0,0.020429257,0.0179315316490829,0.0358630632981658,0.0201960500329732,0.1009802501648664,0.0206742982069651,0.1240457892417907,0.0237922593951225,0.1665458157658577,0.0320753802234927,0.4811307033523917,8.529569,0.8529569,0,0,2,791.9822,183.97134,16.663147735298114,28.33250145124738,0.0521749243066977,25.987744202862444,845.88055,189.13818,780.89777,256.08646,783.5216,152.9406,812.6748,207.15651,733.36646,413.2261,86.73755150291709
1104,845.4618,189.13818,0.9100349,815.0456,151.13744,1.0,809.9448,191.13773,0.7343781,800.0744,170.18886,0.7756103,792.5844,183.97134,0.81608623,783.6918,153.14528,0.84531313,812.9458,207.6131,0.72942746,775.03015,217.9898,0.8531502,781.1421,256.1242,0.9615185,733.3855,413.2261,0.9882843,0.01395874,0.0,0.0,0.0,0.020074463,0.008872613,0.017698467,0.01362933,0.008240763,0.0006347656,0.08310915,0.008310915,0.0,0.020074463,0.0073733665049076,0.0147467330098152,0.0168308382853865,0.0841541914269328,0.0182151941893001,0.1092911651358008,0.0189081006018178,0.1323567042127251,0.0323898650395373,0.4858479755930602,8.613803,0.8613803,0,0,2,792.5844,183.97134,13.872407722035415,28.63565338264697,0.3031519313995936,27.727678758283677,845.4618,189.13818,781.1421,256.1242,783.6918,153.14528,812.9458,207.6131,733.3855,413.2261,86.56969658803709
1105,841.1676,188.7837,0.7820551,814.87506,149.88127,1.0,809.9448,191.13773,0.74975216,799.8905,169.92145,0.8115275,792.5844,183.97134,0.81188667,783.6918,152.72601,0.8627148,815.11176,207.9696,0.90022075,775.72455,217.8314,0.8467745,781.2028,256.08646,0.95864916,733.3855,413.23648,0.98703223,0.14362651,0.042256236,0.0,0.010818045,0.0,0.013975525,0.07316994,0.023741156,0.0023835574,0.00034586588,0.31031683,0.031031683,0.0,0.14362651,0.0196712990291416,0.0393425980582833,0.0177879994735121,0.0889399973675608,0.0191976457523802,0.1151858745142817,0.0200461211747356,0.1403228482231497,0.0336198941183586,0.5042984117753804,8.710613,0.8710613,0,0,1,792.5844,183.97134,7.402996436608447,32.43411447077094,3.798461088123968,90.0,841.1676,188.7837,781.2028,256.08646,783.6918,152.72601,815.11176,207.9696,733.3855,413.23648,86.68817031693395
1106,840.1274,188.31027,0.8455044,814.36426,149.42223,1.0,808.8873,191.08955,0.758201,799.21967,169.85579,0.80631244,792.5844,184.04837,0.8093944,783.6918,152.72601,0.84152704,815.11176,208.99092,0.8825132,776.1195,217.76698,0.85005426,781.2038,255.96358,0.96355957,733.3827,413.23648,0.98910254,0.038096406,0.02289208,0.03528639,0.022468098,0.0025675455,0.0,0.034043886,0.013339269,0.004096097,9.358724e-05,0.17288336,0.017288337,0.0,0.038096406,0.0241600098088383,0.0483200196176767,0.0184987995773553,0.0924939978867769,0.0177047223163147,0.1062283338978886,0.018924887292087,0.1324742110446095,0.034070665979137,0.5110599896870553,8.746169,0.8746169,0,0,0,792.5844,184.04837,6.54294796375544,32.352255442353425,0.0818590284175186,90.0,840.1274,188.31027,781.2038,255.96358,783.6918,152.72601,815.11176,208.99092,733.3827,413.23648,86.1299775919614
1107,838.5199,187.53204,0.8101245,813.6062,149.42223,1.0,808.6711,190.52553,0.718846,799.21967,169.85579,0.80306685,792.7855,184.0902,0.82152426,783.0917,153.10892,0.8162011,815.11176,209.19287,0.8571321,776.1195,217.76698,0.8298718,781.379,255.80814,0.9771355,733.3827,413.2434,0.98652905,0.059531886,0.025268555,0.020135324,0.0,0.0068471283,0.023728387,0.006731669,0.0,0.007807989,0.00023091634,0.15028186,0.015028186,0.0,0.059531886,0.0161582613363862,0.0323165226727724,0.0156189877539873,0.0780949387699365,0.0179203640048702,0.1075221840292215,0.0173223600057618,0.1212565200403332,0.034867626056075,0.5230143908411264,8.620431,0.8620431,0,0,1,792.7855,184.0902,10.563592780128094,32.66992408460603,0.317668642252606,78.24990144817556,838.5199,187.53204,781.379,255.80814,783.0917,153.10892,815.11176,209.19287,733.3827,413.2434,85.2667924927461
1108,836.3113,187.36577,0.6295814,812.2775,149.42223,0.9832541,808.6711,189.8275,0.76775694,799.21967,169.2845,0.7834152,792.9415,184.48991,0.78405243,782.94586,153.32985,0.7936972,815.11176,209.20708,0.92134625,776.1195,217.76698,0.83123416,781.379,255.80814,0.9817681,733.3785,413.2434,0.98115146,0.07382894,0.044289146,0.02326762,0.019042969,0.014302808,0.008823729,0.00047353108,0.0,0.0,0.00014038086,0.18416911,0.018416911,0.0,0.07382894,0.0167225487530231,0.0334450975060462,0.0180152064189314,0.0900760320946574,0.0160853083555897,0.0965118501335382,0.0179912993418318,0.1259390953928232,0.0352316831549008,0.528475247323513,8.457257,0.8457257,0,0,1,792.9415,184.48991,13.630965852587478,34.4753323329097,1.8054082483036709,56.93010321134072,836.3113,187.36577,781.379,255.80814,782.94586,153.32985,815.11176,209.20708,733.3785,413.2434,84.58476367485763
1109,799.2819,125.61958,0.45601222,807.894,149.48723,0.96257204,807.63245,189.7768,0.721032,801.3357,169.17513,0.6908802,793.33813,185.56244,0.7556994,782.77423,154.44048,0.79134303,815.0524,209.53142,0.8527298,776.0279,218.1848,0.8490525,781.379,255.80814,0.975005,733.3312,413.26968,0.9847232,2.3999455,0.14613421,0.034662407,0.07062842,0.038116876,0.037460316,0.010990732,0.014258075,0.0,0.0018036726,2.7540002,0.2754,0.0,2.3999455,0.1469084620475769,0.2938169240951538,0.071433025971055,0.3571651298552751,0.0609126741377015,0.3654760448262095,0.0531302661235843,0.3719118628650903,0.0363394374648729,0.5450915619730949,8.039049,0.8039049,0,1,3,793.33813,185.56244,13.61806145208616,-100.9073630652458,135.38269539815548,1.0352777352062583,799.2819,125.61958,781.379,255.80814,782.77423,154.44048,815.0524,209.53142,733.3312,413.26968,3.999025650191732
1110,798.732,125.23902,0.5135265,803.60767,150.06071,0.9051491,807.63245,189.5601,0.59925824,807.3773,169.17513,0.63866854,793.33813,186.11449,0.6745342,781.7716,154.91858,0.74991417,814.52234,209.53423,0.6332229,775.57477,218.26825,0.8548778,781.2555,255.80814,0.96654856,733.3278,413.30185,0.98360485,0.022292169,0.14415033,0.007223002,0.20138754,0.018401591,0.037026104,0.017669925,0.015358176,0.0041178386,0.0010780075,0.4687047,0.04687047,0.0010780075,0.20138754,0.1611352413892746,0.3222704827785492,0.0746007833629846,0.3730039168149233,0.0673392666503787,0.4040355999022722,0.0589066449818866,0.4123465148732066,0.0389211799949407,0.5838176999241114,7.519305,0.75193053,0,0,6,793.33813,186.11449,23.46182975961529,-98.7849911779743,2.122371887271484,20.2952049250564,798.732,125.23902,781.2555,255.80814,781.7716,154.91858,814.52234,209.53423,733.3278,413.30185,4.772009114406759
1111,798.732,125.23902,0.4588654,802.8099,150.11955,0.9483563,805.84796,189.5601,0.53282636,807.3773,169.17513,0.58452535,793.33813,186.18924,0.6782163,780.78094,156.19775,0.7025529,813.7219,209.53423,0.7281487,775.1673,218.63393,0.86907625,781.1178,255.9434,0.9602811,733.3086,413.30185,0.98409826,0.0,0.026665242,0.059482828,0.0,0.0024917603,0.053931013,0.026680501,0.01824987,0.0064340886,0.00064086914,0.19457616,0.019457616,0.0,0.059482828,0.0331640429794788,0.0663280859589576,0.0750346392393112,0.3751731961965561,0.0654102554544806,0.3924615327268839,0.0604990308306046,0.4234932158142328,0.0398899964367349,0.5983499465510249,7.446947,0.7446947,0,1,6,793.33813,186.18924,27.698993848846687,-97.15262604712494,1.6323651308493652,0.3157947577604106,798.732,125.23902,781.1178,255.9434,780.78094,156.19775,813.7219,209.53423,733.3086,413.30185,4.879595988793268
