"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_sniffing_up","sniffing_up","Probability_sniffing_down","sniffing_down","Probability_grooming","grooming","Probability_rearing","rearing","Probability_turning","turning","Probability_moving","moving","Probability_rest","rest","Probability_running","running","Probability_top","top","Probability_other","other"
"1439",616.7677,57.481247,1,566.6917,80.94276,0.93840796,587.09644,106.8993,0.95666385,574.5922,95.93994,0.8785151,557.5037,114.17681,1,547.1622,82.03487,0.91968435,585.59796,126.0101,0.7558307,535.83453,151.33624,1,541.8663,190.71823,0.96649677,621.367,323.58008,0.8633157,0.18002988,0.05043572,0.046929676,0.020649381,0.03243625,0.02016805,0.08565373,0.029510349,0.013426566,0.0025238036,0.4817634,0.04817634,0.0025238036,0.18002988,0.046099097,0.09219819,0.04768552,0.23842758,0.04598044,0.27588263,0.04235868,0.2965108,0.036683086,0.5502463,9.278914,0.92789143,0,0,0,0.407,0,0.135,0,0.001,0,0.5865,1,0.004,0,0.0245,0,0.029,0,0,0,0.102,0,0,0
"1440",619.69196,60.259064,1,567.16205,80.94276,0.8856018,587.4581,109.211784,1,574.82166,96.625336,0.8754478,557.4032,114.76136,1,548.7178,82.3092,0.96085256,585.4784,128.20584,0.7967458,535.83453,152.56668,1,541.8663,191.68454,0.9612958,621.3963,323.61908,0.86271983,0.13444345,0.015677897,0.07802,0.024092507,0.019770987,0.052653562,0.07329976,0.041014608,0.032210287,0.001625977,0.47280902,0.0472809,0.001625977,0.13444345,0.04772862,0.09545724,0.049511604,0.24755801,0.04761808,0.2857085,0.04616622,0.32316354,0.037280254,0.5592038,9.342663,0.93426627,0,0,0,0.407,0,0.2505,0,0.0005,0,0.4615,0,0.021,0,0.085,0,0.0135,0,0.012,0,0.1615,0,0,0
"1441",619.69196,62.35164,1,567.2766,80.94276,1,587.4581,111.91739,0.9796577,574.82166,98.53123,0.8745196,557.33875,115.85526,1,549.4455,83.23783,0.9684844,585.3881,130.73277,0.8031226,535.83453,153.20856,1,541.8663,192.00467,0.9570145,621.3963,323.64218,0.8638393,0.0697525,0.0038187662,0.09018682,0.063529715,0.036526658,0.03932686,0.08428479,0.021395873,0.0106709795,0.00077006023,0.420263,0.0420263,0.00077006023,0.09018682,0.044653602,0.089307204,0.04641823,0.23209116,0.048264053,0.2895843,0.046819255,0.3277348,0.038526714,0.5779007,9.446638,0.9446638,0,0,0,0.6035,1,0.2645,0,0.005,0,0.543,1,0.0135,0,0.048,0,0.0785,0,0.0005,0,0.096,0,0,0
"1442",619.8736,66.96854,1,567.7401,82.50323,1,587.4581,113.4399,0.9537556,574.82166,100.71778,0.8783909,557.2938,117.90185,1,549.5909,84.33244,0.94066375,585.4784,133.21562,0.7771888,535.8759,153.90352,1,542.02655,192.42488,0.9585899,621.3963,323.64413,0.8673058,0.15401563,0.05426173,0.05075048,0.07288513,0.06823593,0.036807496,0.082816325,0.023206417,0.014991372,0.00006510417,0.55803555,0.055803556,0.00006510417,0.15401563,0.048914928,0.097829856,0.04746179,0.23730895,0.04798245,0.2878947,0.049341124,0.34538788,0.040411472,0.6061721,9.375895,0.93758947,0,0,0,0.5845,1,0.388,0,0.001,0,0.484,0,0.0035,0,0.034,0,0.0285,0,0.001,0,0.1825,0,0,0
"1443",620.31396,71.23154,0.9996765,568.60925,84.18145,1,587.6048,115.96166,0.97004104,574.9826,104.006454,0.8555934,557.2938,119.4714,1,550.18774,85.042946,0.9030339,585.59796,134.91893,0.7185395,536.40643,154.03262,1,542.13184,192.50096,0.9564253,621.29987,323.64624,0.8679338,0.14285617,0.06299768,0.08420069,0.109753646,0.05231832,0.030931091,0.056916654,0.018200029,0.0043299063,0.0032152843,0.5657195,0.05657195,0.0032152843,0.14285617,0.056187753,0.112375505,0.049971808,0.24985905,0.04898015,0.2938809,0.049209524,0.34446666,0.04108885,0.6163327,9.271244,0.9271244,0,0,1,0.4965,0,0.2895,0,0.003,0,0.481,0,0.007,0,0.0095,0,0.007,0,0.0015,0,0.158,0,0.0005,0
"1444",620.31396,71.23154,1,568.7878,85.551994,1,587.6048,117.21649,0.9826261,574.9826,105.10081,0.87338525,557.2938,120.18982,1,550.6568,85.0805,0.8675136,586.518,135.39151,0.72027415,536.40643,154.47916,1,542.1916,192.6877,0.9608655,621.24756,323.64413,0.87411815,0,0.04607077,0.041827645,0.036478423,0.023947397,0.015685197,0.03447725,0.01488444,0.006535476,0.0017449833,0.22165158,0.022165159,0,0.04607077,0.039368555,0.07873711,0.044769574,0.22384787,0.045337368,0.2720242,0.045149438,0.31604606,0.038095977,0.5714397,9.278783,0.92787826,0,0,1,0.312,0,0.1685,0,0.0045,0,0.377,0,0.002,0,0.159,0,0.144,0,0.001,0,0.051,0,0,0
"1445",620.8737,71.23154,1,569.50183,86.46752,1,588.0264,117.304245,0.97620046,575.29736,105.585495,0.87129366,558.02295,120.61995,0.9936398,551.3943,85.81619,0.87282044,586.8691,135.42758,0.74351406,536.50323,155.36052,1,542.1977,193.07707,0.95641106,621.1339,323.64624,0.87822014,0.018658448,0.03870197,0.014355535,0.019264102,0.028218128,0.034723274,0.011764082,0.02955543,0.01298072,0.003788899,0.21201058,0.021201057,0.003788899,0.03870197,0.021683108,0.043366216,0.039553605,0.19776802,0.040841486,0.24504893,0.041889325,0.29322526,0.037672643,0.56508964,9.2921,0.92921,0,0,1,0.275,0,0.0765,0,0.0085,0,0.567,1,0.0095,0,0.0935,0,0.019,0,0.0005,0,0.0995,0,0,0
"1446",622.02094,71.603836,1,570.61584,86.563866,1,589.906,117.41192,0.9670606,575.31805,105.96036,0.91770947,558.4057,120.94573,1,552.0564,86.55331,0.8892948,587.16364,135.83472,0.7637708,536.50433,156.23538,1,542.3019,193.45198,0.95941925,621.1339,323.66556,0.8818009,0.04020383,0.037272397,0.06275531,0.012514442,0.016754206,0.03302736,0.01675052,0.02916211,0.012970534,0.0006439209,0.26205462,0.026205461,0.0006439209,0.06275531,0.023703258,0.047406517,0.036389437,0.18194719,0.037328914,0.22397348,0.038750626,0.2712544,0.038606357,0.5790953,9.379055,0.9379055,0,0,0,0.433,0,0.114,0,0.0015,0,0.607,1,0.0075,0,0.0555,0,0.075,0,0.0005,0,0.0395,0,0,0
"1447",623.8858,71.52473,1,571.68384,86.563866,1,590.86066,117.58475,0.9767556,576.5425,106.07548,0.9538194,558.5277,121.59448,1,552.91327,87.11722,0.88814795,587.61224,135.86159,0.8019081,536.58105,156.26349,1,542.3157,193.45198,0.9618756,621.1339,323.763,0.8801833,0.062218178,0.035599772,0.03233897,0.040994205,0.022004122,0.0341927,0.014980415,0.0027235858,0.00045979818,0.0032480876,0.24875985,0.024875985,0.00045979818,0.062218178,0.025540724,0.05108145,0.030203922,0.15101962,0.03447053,0.20682317,0.035549924,0.24884947,0.03950941,0.5926411,9.462689,0.9462689,0,0,0,0.4285,0,0.047,0,0.0105,0,0.687,1,0.0075,0,0.058,0,0.174,0,0.0005,0,0.033,0,0,0
"1448",624.8718,71.16414,1,571.68384,86.5297,1,591.584,117.41192,0.9879918,577.135,106.07548,0.97853804,558.7116,121.61923,1,553.2175,87.11722,0.89118385,587.88696,135.86159,0.8234871,536.62946,156.31903,1,542.3157,193.45198,0.96383584,621.0981,323.8476,0.88097304,0.03499627,0.0011388143,0.024789618,0.019750977,0.0061852303,0.010142009,0.009157308,0.002455732,0,0.0030622955,0.11167825,0.011167825,0,0.03499627,0.018021906,0.03604381,0.021123098,0.10561549,0.02703124,0.16218744,0.03114157,0.217991,0.038878724,0.58318084,9.52601,0.95260096,0,0,0,0.2655,0,0.0185,0,0.0305,0,0.6425,1,0.012,0,0.1565,0,0.276,0,0.0015,0,0.043,0,0,0
"1449",625.25085,71.16414,1,571.68384,86.46752,1,591.6448,117.304245,0.98630565,577.20544,105.96036,0.97506577,558.7749,121.61923,1,553.23914,87.11722,0.8895106,587.9656,135.86159,0.8249271,536.63135,156.31903,1,542.3019,193.39546,0.96138525,621.23346,323.85785,0.87853605,0.012634277,0.002072652,0.004121645,0.004498596,0.0021097818,0.00072021486,0.0026204428,0.00006306966,0.0019392496,0.0045254584,0.03530539,0.0035305389,0.00006306966,0.012634277,0.007349182,0.014698364,0.017396174,0.08698087,0.018191004,0.10914603,0.023673996,0.16571797,0.03661709,0.5492563,9.51573,0.951573,0,0,0,0.2825,0,0.0155,0,0.016,0,0.346,0,0.026,0,0.4345,0,0.461,0,0,0,0.0085,0,0,0
"1450",625.2668,70.36804,1,571.8216,86.10281,1,591.6479,116.70879,0.9871563,577.20953,105.65443,0.9508865,558.8633,121.61923,1,553.3121,86.78234,0.8818318,588.1979,135.58656,0.82127035,536.6318,156.31903,1,542.2529,193.39546,0.9595094,621.24396,323.85785,0.87954855,0.026541872,0.012995243,0.019848648,0.010198614,0.0029459635,0.011424264,0.012000075,0.0000142415365,0.0016316732,0.00034993488,0.097950526,0.009795053,0.0000142415365,0.026541872,0.006662796,0.013325592,0.015114972,0.07557487,0.01612932,0.09677592,0.016991584,0.11894108,0.034726728,0.5209009,9.480204,0.94802034,0,0,0,0.4515,0,0.019,0,0.023,0,0.376,0,0.032,0,0.35,0,0.3045,0,0,0,0.01,0,0,0
"1451",625.2942,69.398895,1,571.8216,85.43802,1,592.1874,115.981895,0.983027,577.4573,105.00265,0.93227637,558.8633,121.126045,1,553.36694,86.27382,0.884647,588.1979,135.38225,0.83108073,536.7311,156.20563,1,542.2529,193.39546,0.9639034,621.28656,323.85785,0.872581,0.032317802,0.022159832,0.030174129,0.023242492,0.016439565,0.017049126,0.0068105063,0.005024566,0,0.0014200846,0.1546381,0.0154638095,0,0.032317802,0.012629431,0.025258861,0.012966642,0.06483321,0.015173112,0.091038674,0.016034247,0.11223973,0.03192477,0.47887155,9.467516,0.9467516,0,0,0,0.532,1,0.013,0,0.0245,0,0.4095,0,0.0215,0,0.16,0,0.252,0,0.001,0,0.0605,0,0,0
"1452",626.3262,67.57293,1,571.8216,84.564735,1,592.8188,115.287636,0.97327936,577.4573,104.47548,0.9105388,558.8633,120.647385,1,553.5742,85.64897,0.8800264,588.3266,135.21469,0.8290709,536.7339,156.11191,1,542.2277,193.44017,0.9649246,621.44684,323.85785,0.86978555,0.06991375,0.029109446,0.0312814,0.017572276,0.015955353,0.021944309,0.0070431144,0.0031253842,0.0017108305,0.0053426106,0.2029985,0.02029985,0.0017108305,0.06991375,0.01788183,0.03576366,0.012051416,0.060257077,0.014188844,0.08513306,0.015905503,0.111338526,0.029905709,0.44858563,9.427626,0.94276255,0,0,0,0.592,1,0.007,0,0.0055,0,0.4175,0,0.029,0,0.153,0,0.145,0,0.001,0,0.056,0,0,0
"1453",626.6912,66.86086,1,572.06146,83.70373,1,593.16534,115.2203,0.9788011,577.5041,104.05525,0.90888405,558.9547,119.99629,1,553.68195,85.08148,0.8816379,588.44604,135.03181,0.8210588,536.7867,155.97794,1,542.21716,193.45303,0.9650277,621.452,323.9342,0.87461346,0.026672943,0.029793195,0.011767963,0.01409422,0.021916028,0.019254137,0.00728096,0.0047999877,0.0005547322,0.0025510343,0.1386852,0.01386852,0.0005547322,0.029793195,0.017084185,0.03416837,0.012591554,0.06295777,0.012354266,0.074125595,0.014143083,0.09900158,0.027895488,0.4184323,9.430023,0.94300234,0,0,0,0.4675,0,0.0095,0,0.0065,0,0.3635,0,0.039,0,0.16,0,0.2615,0,0,0,0.0345,0,0,0
"1454",626.7431,65.32886,1,572.09406,82.740746,1,593.56775,113.95217,0.9619044,577.78265,102.46183,0.93282235,558.9547,118.975815,1,553.84045,84.45761,0.8909468,588.6094,134.50536,0.8204423,536.8582,155.86708,1,542.19867,193.45303,0.96452236,621.4545,323.9342,0.88419837,0.051096115,0.032117788,0.044348076,0.053919606,0.03401591,0.02145641,0.01837376,0.004397708,0.0006164551,0.000083414714,0.26042527,0.026042527,0.000083414714,0.053919606,0.019955523,0.039911047,0.017093953,0.08546976,0.014833383,0.0890003,0.014309732,0.100168124,0.0264199,0.3962985,9.454837,0.9454837,0,0,0,0.5365,1,0.0305,0,0.026,0,0.455,0,0.008,0,0.0855,0,0.282,0,0.001,0,0.097,0,0,0
"1455",626.7431,65.27718,1,572.1225,82.33808,1,594.1437,113.81432,0.97134215,577.889,101.59102,0.949251,558.9547,118.39842,1,553.90204,84.35032,0.8864221,588.6094,133.99762,0.81192076,537.1807,155.5984,1,542.15375,193.45303,0.9652971,621.46954,323.9342,0.8858469,0.0017224629,0.013455582,0.01973983,0.029242609,0.01924642,0.0041236794,0.01692454,0.013992052,0.0014973958,0.00050048827,0.12044505,0.012044505,0.00050048827,0.029242609,0.019043516,0.038087033,0.017543843,0.08771921,0.016252378,0.097514264,0.014434972,0.101044804,0.024070807,0.3610621,9.47008,0.947008,0,0,0,0.5765,1,0.0095,0,0.011,0,0.3615,0,0.0045,0,0.3735,0,0.3715,0,0,0,0.0525,0,0,0
"1456",626.7431,65.25814,1,572.1225,82.111404,1,594.4479,113.29621,0.98534596,578.02496,101.087845,0.9750898,559.40045,118.1111,1,554.20184,84.25587,0.8830299,589.03455,133.70721,0.823343,537.5205,155.34344,1,542.131,193.38449,0.96464133,621.46954,323.93283,0.8869036,0.0006347656,0.007555898,0.020027133,0.017374188,0.017677305,0.010477702,0.0171628,0.014160055,0.0024074807,0.000045776367,0.1075231,0.01075231,0.000045776367,0.020027133,0.011398408,0.022796815,0.016601542,0.08300771,0.016411921,0.09847152,0.015466654,0.10826658,0.021985874,0.32978812,9.518353,0.95183533,0,0,0,0.5675,1,0.019,0,0.014,0,0.391,0,0.012,0,0.477,0,0.333,0,0,0,0.0335,0,0,0
"1457",626.9639,65.25814,1,572.5973,81.881096,1,594.4613,113.22769,0.99596083,578.4025,100.61981,0.9836701,559.5009,117.73802,1,554.3502,84.01714,0.88892096,589.2432,133.49118,0.82960665,537.7214,155.22954,1,542.131,193.35367,0.9638082,621.4545,323.91833,0.89119685,0.0073608398,0.017590083,0.0023274303,0.020044643,0.012878912,0.009369253,0.010012086,0.0076972004,0.0010274252,0.0006956766,0.08900355,0.008900355,0.0006956766,0.020044643,0.009826332,0.019652665,0.014321643,0.071608216,0.015318011,0.09190807,0.015338839,0.107371874,0.018858993,0.2828849,9.553164,0.95531636,0,0,0,0.4705,0,0.007,0,0.013,0,0.4465,0,0.02,0,0.3625,0,0.239,0,0,0,0.036,0,0,0
"1458",626.9915,65.27718,1,572.64966,81.747635,1,594.4613,113.22769,1,578.4025,100.21549,0.98343146,559.60693,117.73802,1,554.81104,84.01315,0.8771046,589.2432,133.49118,0.83966506,537.921,155.01047,1,542.131,193.30379,0.9620602,621.4545,323.89478,0.8885177,0.0011174009,0.0047789193,0,0.013477325,0.0035339356,0.015361089,0,0.0098798545,0.0016626994,0.000785319,0.05059654,0.005059654,0,0.015361089,0.0069800043,0.0139600085,0.01255987,0.06279935,0.012777979,0.07666787,0.013852531,0.09696772,0.015424841,0.23137261,9.550778,0.9550778,0,0,0,0.5145,1,0.0175,0,0.0175,0,0.298,0,0.0465,0,0.5075,1,0.2955,0,0.0005,0,0.0285,0,0,0
"1459",626.9933,66.00035,1,572.8374,81.71063,1,594.76404,113.22769,0.98269963,578.4491,100.11995,0.9777815,559.6669,117.73802,1,554.86755,83.96141,0.8698268,589.2432,133.49118,0.8460386,537.921,155.01047,1,542.131,193.28194,0.96196556,621.4147,323.88855,0.88955086,0.024105651,0.0063785273,0.0100911455,0.0035429422,0.0019978841,0.0025542206,0,0,0.00072835287,0.0013446417,0.050743364,0.005074336,0,0.024105651,0.005066995,0.01013399,0.008366232,0.041831158,0.011312281,0.06787369,0.011677458,0.081742205,0.014285453,0.21428178,9.5278635,0.9527863,0,0,0,0.485,0,0.0065,0,0.0035,0,0.3025,0,0.141,0,0.43,0,0.3285,0,0,0,0.0185,0,0,0
"1460",627.66266,66.63262,1,572.8727,81.681725,1,594.76404,113.05657,0.98060703,578.7875,100.00241,0.9762074,559.76776,117.72677,1,554.8869,83.78688,0.8750104,589.3935,133.54842,0.8393278,537.921,155.01047,1,542.08527,193.28194,0.96096283,621.323,323.86743,0.88675904,0.03069249,0.001520314,0.00570399,0.011940388,0.0033838926,0.005853307,0.0053599924,0,0.0015238444,0.0031358583,0.06911408,0.006911408,0,0.03069249,0.005992872,0.011985744,0.0073396126,0.036698062,0.008123761,0.04874257,0.010683585,0.0747851,0.013332809,0.19999214,9.518874,0.9518874,0,0,0,0.5415,1,0.005,0,0.0015,0,0.3405,0,0.036,0,0.436,0,0.166,0,0,0,0.007,0,0,0
"1461",629.64606,67.007355,1,574.1892,81.40648,1,594.76404,113.05657,1,579.2449,99.55955,0.94833076,559.76776,117.72677,1,555.02466,82.47757,0.8692798,589.3935,133.54842,0.85471153,537.4938,155.03267,1,542.08527,193.30379,0.9612725,621.31134,323.839,0.8820723,0.06728294,0.04483311,0,0.021222118,0,0.043884594,0,0.014260752,0.00072835287,0.0010246254,0.19323649,0.019323649,0,0.06728294,0.0131175285,0.026235057,0.00905388,0.0452694,0.009336952,0.056021713,0.009723745,0.06806622,0.012874022,0.19311033,9.515667,0.9515667,0,0,0,0.555,1,0.0195,0,0.0115,0,0.3435,0,0.2435,0,0.284,0,0.16,0,0.0005,0,0.08,0,0,0
"1462",634.5599,67.8494,0.9620636,578.92175,80.447075,0.9384062,596.5495,111.6652,1,581.52496,97.839035,0.9080945,560.52716,116.58293,1,555.9292,81.7295,0.8669021,589.7315,133.54842,0.8893744,536.68524,155.70586,1,541.8824,193.67091,0.9509206,621.2793,323.81854,0.87998986,0.16618149,0.1609604,0.07545264,0.09521306,0.045765713,0.039126616,0.01126709,0.03506987,0.013981833,0.0012670412,0.6442857,0.06442857,0.0012670412,0.16618149,0.041876107,0.083752215,0.020159524,0.100797616,0.018282995,0.10969797,0.017207183,0.12045028,0.015510861,0.2326629,9.395751,0.9395751,0,0,0,0.5325,1,0.028,0,0.0035,0,0.395,0,0.0335,0,0.306,0,0.128,0,0.008,0,0.183,0,0.0005,0
"1463",638.89294,69.08931,0.97480255,583.99664,79.01553,0.9457472,599.3167,109.95285,1,584.2397,96.13517,0.89805216,562.31866,115.18806,1,556.3517,81.7295,0.87700605,590.1929,132.65965,0.88820255,536.68524,155.70586,1,541.8824,193.99765,0.93152034,621.22766,323.81854,0.8796907,0.1502326,0.17576441,0.10847222,0.10683773,0.075683266,0.014082845,0.033379264,0,0.010891215,0.0017211915,0.6770647,0.06770647,0,0.17576441,0.06606752,0.13213503,0.032688886,0.16344443,0.028084015,0.16850409,0.025343493,0.17740445,0.019280104,0.28920156,9.395022,0.93950224,0,0,0,0.4675,0,0.0445,0,0.014,0,0.482,0,0.039,0,0.198,0,0.2855,0,0.001,0,0.205,0,0.001,0
"1464",642.6967,70.89154,1,587.1961,79.00413,1,600.6296,108.78626,1,585.2353,95.53855,0.8924193,563.72174,114.68842,1,558.24506,81.66903,0.90135115,590.6569,132.40074,0.8961792,536.5074,155.70586,1,541.84515,194.01874,0.9318845,621.22766,323.81854,0.8801524,0.1403041,0.106649436,0.058542907,0.03868942,0.049646042,0.063144565,0.017713074,0.005928548,0.0014262886,0,0.4820444,0.04820444,0,0.1403041,0.05795546,0.11591092,0.041314907,0.20657454,0.03527481,0.21164888,0.030958362,0.21670853,0.022258364,0.33387545,9.5019865,0.95019865,0,0,0,0.5015,1,0.079,0,0.007,0,0.4775,0,0.017,0,0.1225,0,0.216,0,0.0025,0,0.153,0,0,0
"1465",645.539,71.23191,0.96850353,589.12933,78.38485,0.9291264,602.9734,108.0159,1,586.64624,94.87286,0.9043366,564.7392,114.386024,0.9593253,558.64294,81.7295,0.89378923,591.43176,131.67763,0.9143575,536.3895,155.1251,1,541.8376,194.01874,0.93502796,621.1534,323.83777,0.88254166,0.09541975,0.06766645,0.082238875,0.052003406,0.03538144,0.013415235,0.03532819,0.019752938,0.00025227864,0.0025575873,0.40401617,0.040401615,0.00025227864,0.09541975,0.04430303,0.08860606,0.04801295,0.24006474,0.041162692,0.24697615,0.036007214,0.2520505,0.024298802,0.36448202,9.387009,0.93870085,0,0,0,0.5115,1,0.051,0,0.005,0,0.53,1,0.007,0,0.0325,0,0.2125,0,0.0025,0,0.0675,0,0,0
"1466",649.87103,72.64858,0.95656514,595.75824,78.17834,0.8884027,607.4431,107.24346,1,590.81104,94.072426,0.8787083,567.54254,110.89612,0.9561739,561.9321,82.107925,0.89959264,591.96735,131.67763,0.94007164,536.3895,155.05309,1,541.84515,193.99765,0.9273964,621.14185,323.88593,0.8875484,0.15192634,0.22107075,0.15119934,0.1413672,0.14921346,0.11036274,0.017852783,0.002400716,0.0007468221,0.0016506371,0.94779086,0.09477909,0.0007468221,0.22107075,0.067590356,0.13518071,0.06310403,0.3155202,0.055807307,0.33484384,0.04882218,0.34175524,0.029586487,0.4437973,9.334459,0.93344593,0,0,0,0.602,1,0.193,0,0.0065,0,0.32,0,0.073,0,0.168,0,0.033,0,0.023,0,0.237,0,0.0055,0
"1467",654.31793,74.02856,1,599.19604,77.148506,0.87681925,612.9252,104.48622,1,596.25995,93.30516,0.8980421,571.14935,110.83301,0.86590546,563.918,82.56232,0.8655098,593.83716,131.67763,0.90992075,536.5074,154.53134,1,541.95245,193.81532,0.9268189,621.14185,323.90588,0.8850369,0.15520325,0.11962467,0.2045464,0.18342227,0.12024546,0.06790741,0.06232707,0.017829664,0.0070519093,0.0006652832,0.9388234,0.09388234,0.0006652832,0.2045464,0.09433071,0.18866143,0.06899479,0.34497395,0.06823375,0.40940252,0.061246596,0.42872617,0.034491986,0.51737976,9.228053,0.9228053,0,0,0,0.5105,1,0.2965,0,0.001,0,0.4535,0,0.0335,0,0.2165,0,0.019,0,0.011,0,0.078,0,0.002,0
"1468",657.20074,75.47229,1,603.02344,77.148506,0.9197827,616.5701,104.22269,0.9878657,599.03766,93.30516,0.92781436,572.52454,109.77529,0.76217914,565.0769,85.378624,0.8659333,594.60944,132.50108,0.8639208,536.5074,154.10635,0.9921421,541.95245,193.57684,0.92914206,621.10895,323.90588,0.8860192,0.10747079,0.12757975,0.12181577,0.09259033,0.05783014,0.10151396,0.037631143,0.01416626,0.007949321,0.0010965983,0.66964406,0.0669644,0.0010965983,0.12757975,0.08042337,0.16084674,0.068846375,0.34423187,0.06865639,0.41193837,0.06805242,0.47636694,0.038031712,0.5704757,9.134799,0.9134799,0,0,0,0.5055,1,0.503,1,0,0,0.4555,0,0.0065,0,0.0935,0,0.0045,0,0.004,0,0.0625,0,0,0
"1469",660.7178,77.30703,1,608.0244,77.148506,0.97493964,621.16504,104.18479,1,603.05725,93.30516,0.96804106,576.68896,108.26813,0.8069156,565.42004,86.093216,0.74578696,594.73834,133.08197,0.81466687,537.1372,153.94884,0.9626123,542.0716,193.56912,0.93897223,620.9475,323.90588,0.8937866,0.13222775,0.16669922,0.15316887,0.13398641,0.14762568,0.02642361,0.01983393,0.021640675,0.003979685,0.005381266,0.8109671,0.08109671,0.003979685,0.16669922,0.074030556,0.14806111,0.07542483,0.37712416,0.0708881,0.42532858,0.07043358,0.49303508,0.04170199,0.6255298,9.105721,0.9105722,0,0,1,0.479,0,0.3665,0,0.0105,0,0.476,0,0.0615,0,0.172,0,0.004,0,0.0125,0,0.1165,0,0.0025,0
"1470",661.0151,79.20172,1,611.0751,78.52248,0.9735931,622.9751,104.13616,0.9430996,606.1234,93.30767,0.90283144,578.87646,108.19664,0.8440876,569.0545,86.093216,0.70572513,595.7146,133.08197,0.88085973,538.6404,150.92986,0.9482561,542.48395,193.40668,0.9322363,620.8965,323.90588,0.8942222,0.06392916,0.111526355,0.060357057,0.10220544,0.07295559,0.12114868,0.032541912,0.1124168,0.014773243,0.0017008464,0.6935551,0.06935551,0.0017008464,0.12114868,0.07522611,0.15045223,0.08121561,0.40607804,0.07441328,0.44647968,0.07066916,0.4946841,0.045522723,0.6828409,9.024912,0.9024912,0,0,1,0.4355,0,0.3785,0,0,0,0.4475,0,0.0275,0,0.1525,0,0.006,0,0.0155,0,0.144,0,0,0
"1471",661.0151,82.496124,1,612.46234,80.58772,0.9449904,624.66174,104.13616,0.9122472,607.9528,93.87343,0.87852186,580.3814,106.38957,0.7951176,570.607,86.093216,0.7652039,597.0916,133.08197,0.9191896,539.7807,147.65984,0.93975955,542.48395,192.7069,0.9515776,620.85345,323.90588,0.89780086,0.10981344,0.082930736,0.05622152,0.063829735,0.078389,0.051749673,0.04590047,0.11543809,0.02332611,0.0014343262,0.629033,0.0629033,0.0014343262,0.11543809,0.0661294,0.1322588,0.07484045,0.37420225,0.07816356,0.46898136,0.07276899,0.50938296,0.048999455,0.73499185,9.004408,0.9004408,0,0,0,0.4215,0,0.4075,0,0,0,0.475,0,0.0095,0,0.175,0,0.004,0,0.03,0,0.157,0,0,0
"1472",661.1603,85.43271,0.98715204,614.21173,80.7667,0.88943624,625.18066,104.13616,0.89362067,609.0167,93.98774,0.8754958,581.37177,105.122215,0.79420996,573.9961,84.88803,0.7878129,597.64514,132.90059,0.93837523,540.45636,145.05122,0.88997376,542.48395,192.09984,0.9526738,620.81616,323.88812,0.90295905,0.09800574,0.05861738,0.017297363,0.035667576,0.05361384,0.11990025,0.019416265,0.08982311,0.020235188,0.0013768686,0.51395357,0.051395357,0.0013768686,0.11990025,0.05714933,0.11429866,0.066343054,0.3317153,0.07093294,0.4255976,0.07433953,0.5203767,0.051832456,0.77748686,8.911709,0.89117086,0,0,0,0.5035,1,0.4625,0,0,0,0.3175,0,0.016,0,0.1165,0,0.006,0,0.041,0,0.206,0,0,0
"1473",661.80334,87.84554,0.92588925,618.77246,81.638954,0.9040559,627.4802,105.08616,0.8867083,611.4849,94.083046,0.87163466,584.84863,102.03348,0.7767248,577.7709,83.68555,0.8407133,600.2608,132.83272,0.89647806,540.763,144.56618,0.7496932,542.2223,190.08087,0.9892633,620.81616,323.88812,0.9033958,0.08323529,0.15477972,0.082935534,0.08233467,0.15502296,0.1320561,0.08721807,0.019128177,0.06786171,0,0.8645723,0.08645723,0,0.15502296,0.06892629,0.13785258,0.07024162,0.3512081,0.06969542,0.4181725,0.073150694,0.51205486,0.05725896,0.85888445,8.744557,0.87445575,0,0,1,0.146,0,0.366,0,0.001,0,0.2665,0,0.02,0,0.1,0,0.003,0,0.066,0,0.1285,0,0.0005,0
