scorer,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.1,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.2,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.3,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.4,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.5,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.6,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.7,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.8,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.9,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.10,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.11,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.12,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.13,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.14,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.15,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.16,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.17,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.18,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.19,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.20,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.21,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.22,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.23,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.24,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.25,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.26,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.27,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.28,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.29
bodyparts,nose,nose,nose,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,neck,neck,neck,spineUpper,spineUpper,spineUpper,leftShoulder,leftShoulder,leftShoulder,rightShoulder,rightShoulder,rightShoulder,spineMid,spineMid,spineMid,spineLower,spineLower,spineLower,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1540,355.26852,94.12949,0.2059333,344.31967,101.885506,0.5154437,359.18912,68.03407,0.37406403,357.55573,86.78816,0.625742,381.05945,92.902794,0.7761375,363.8221,111.49835,0.5130732,393.82474,68.47232,0.65620613,413.81763,119.220795,0.6953377,413.17908,178.09245,0.70978975,362.3307,409.2121,0.838375
1541,367.99548,64.89067,0.31375706,341.24335,100.20315,0.59647954,343.63303,95.89917,0.285897,355.94446,84.5126,0.53754616,381.73508,90.05065,0.8057233,366.8089,118.337105,0.61485416,390.6671,68.57357,0.68689483,414.8962,118.64729,0.804184,410.97214,180.28284,0.7264818,362.28995,409.0147,0.8434898
1542,364.25262,66.26432,0.28164864,347.98264,86.40438,0.7390326,368.30457,57.75585,0.6894473,365.37894,89.79001,0.7020865,391.28604,93.36945,0.75414896,366.86356,115.64412,0.5146838,411.12326,68.44092,0.6364978,419.93854,115.58016,0.73192865,410.7013,182.39198,0.6888641,362.51974,411.284,0.8591092
1543,371.96393,60.058254,0.6407021,364.90295,77.82469,0.8172178,387.0304,56.750458,0.47324848,383.85345,77.33799,0.66396904,404.29416,87.22247,0.83845854,367.05634,110.23508,0.55074155,423.66083,63.39179,0.67132604,424.39316,114.83946,0.77872235,410.48575,183.74841,0.43323332,362.61203,414.3037,0.8720596
1544,359.6704,87.10731,0.42265457,342.3478,90.26373,0.534741,352.29776,51.953846,0.50728536,363.85913,75.68828,0.47184238,403.54095,89.535675,0.6337292,368.1631,116.98413,0.49566537,413.3868,80.318306,0.5443925,427.081,118.75492,0.79598457,372.94928,150.82054,0.44130737,361.65366,415.33112,0.8426479
1545,360.48535,99.51958,0.3160697,343.13205,100.86931,0.58795166,350.95035,56.366455,0.65162575,359.97943,75.9855,0.59741026,407.1596,90.84048,0.56978494,364.8997,133.20987,0.42822805,427.619,71.902016,0.5918509,428.31924,128.9872,0.7931068,374.70422,155.20743,0.45223898,361.53415,415.1064,0.7993537
1546,357.9351,99.01384,0.30139586,353.10464,115.132904,0.68725073,350.39093,68.33281,0.70573986,364.49127,92.95985,0.57324034,407.97775,98.80158,0.6239956,367.9677,143.5963,0.55382246,430.88367,70.8646,0.58146065,432.6999,130.00854,0.8511823,394.4224,191.40903,0.4495828,362.23804,413.57858,0.7973803
1547,351.18057,113.860214,0.30578646,369.6602,116.60629,0.7947155,351.4663,78.09047,0.8754509,365.29834,91.6743,0.8051159,405.02823,87.89986,0.6957506,373.5591,147.8235,0.5146986,429.17526,70.02263,0.6521335,440.15643,128.49365,0.809353,437.63788,174.56984,0.5186756,362.41885,413.22675,0.83002436
1548,355.6495,112.341835,0.2555511,378.84402,122.27985,0.7017652,351.17294,87.46209,0.8648959,364.69064,105.41378,0.6443275,402.49667,86.32503,0.87982595,385.37582,143.2939,0.53373176,424.62653,67.16484,0.6857807,441.59503,126.59432,0.6222846,403.07776,185.91563,0.7394223,362.87387,414.04602,0.70246214
1549,351.9396,162.02588,0.3159037,375.39307,131.05646,0.8640989,347.96222,100.23705,0.96268904,367.17868,107.184784,0.7618495,393.15994,93.32047,0.77301204,390.42145,145.97403,0.4674145,411.66687,63.291985,0.6568091,441.47406,121.04725,0.6270434,407.5921,184.19269,0.7329141,363.31323,413.27145,0.7449027
1550,342.84973,180.2184,0.40236786,379.5886,140.42996,0.95740926,348.82617,115.24544,0.97329855,369.4961,115.21926,0.85632575,377.91473,91.85012,0.6994954,387.67905,156.575,0.36616638,366.9754,73.58993,0.55489,449.7203,125.87007,0.58400923,409.511,180.81236,0.58596355,363.0323,412.70303,0.76089233
1551,347.68585,191.84712,0.34790966,381.3403,151.24527,1.0,353.75314,127.04389,0.90820414,372.8824,125.655396,0.96336144,376.0767,96.374084,0.74185944,396.5112,158.69905,0.45573747,365.36948,78.90332,0.44539636,445.49863,122.82508,0.5914143,456.34454,150.03874,0.31392992,362.94458,410.22452,0.66205305
1552,352.24762,193.86133,0.32084686,388.09836,155.45383,0.91679955,356.03714,135.49333,1.0,376.18744,131.73671,0.8647814,372.53827,97.47573,0.6300971,412.3924,144.37978,0.5345225,360.12146,81.70331,0.65046495,455.07758,120.67403,0.7203251,402.65936,65.51074,0.44469017,362.7117,409.00452,0.67528754
1553,331.18283,202.15892,0.24332303,389.0316,162.0255,0.9177733,354.7118,143.69583,0.9760507,374.26614,138.10822,0.95566446,372.91275,103.6575,0.6634536,408.8153,141.30727,0.65855604,357.86728,86.696175,0.60572433,445.09537,110.34358,0.72672594,397.24445,66.305786,0.41994503,362.088,407.14343,0.5886364
1554,483.6283,129.51093,0.61320764,384.59518,164.98671,1.0,352.18768,146.88835,1.0,370.81934,142.46492,0.9860604,371.6652,110.447624,0.70775706,406.41144,143.10394,0.67357284,381.17126,76.96055,0.4446017,434.8891,106.104645,0.7905076,388.1304,73.353836,0.41148987,362.4713,402.3241,0.7806869
1555,353.38834,204.97821,0.50240093,385.84863,165.52646,0.9441085,353.15134,148.063,1.0,370.8913,144.28798,0.9506309,373.27646,112.92722,0.66833854,409.4874,159.06482,0.6944527,361.3817,93.858574,0.47972527,436.45367,109.306305,0.73685974,478.0323,132.2781,0.45980528,362.59518,401.73236,0.7714805
1556,353.76657,206.21262,0.6497262,388.70016,168.99783,0.8872417,355.54596,152.60475,1.0,374.29694,150.48187,0.91476595,390.03687,126.682884,0.5789495,411.0799,159.6726,0.7388312,363.67526,98.73037,0.4448186,438.5781,108.3883,0.6934261,485.5418,127.45225,0.5100359,362.0534,397.59143,0.72552097
1557,361.56314,209.33029,0.56305814,389.89993,173.14308,0.8252361,357.16083,155.98347,0.9874411,377.32712,153.64914,0.9114717,392.45908,129.63402,0.5936643,415.32407,162.53319,0.81377774,365.00583,98.893105,0.5528731,443.3446,109.54049,0.65288794,490.32806,128.46002,0.63653153,362.26233,397.49924,0.7296021
1558,361.23575,209.32599,0.50584775,390.4403,173.08395,0.8244272,357.71936,155.99445,0.9897937,377.63773,154.33617,0.927674,387.68173,128.84152,0.6083684,414.84894,157.94351,0.8211567,366.63263,98.61843,0.47562215,441.73398,108.00085,0.58216834,387.9567,88.33026,0.46137777,362.31003,394.11362,0.652671
1559,361.35736,208.4523,0.543527,389.80835,169.51413,0.93192077,357.15115,150.28491,1.0,376.20084,149.41112,0.85178685,378.63684,119.74993,0.66318464,410.71265,153.4045,0.7325087,375.0325,90.69571,0.48526454,440.55338,104.17841,0.698961,501.41125,108.42111,0.4542523,362.10535,395.10388,0.7365377
1560,361.61496,205.62408,0.5860543,391.32327,166.02315,0.9443344,357.77118,148.08336,0.93056524,374.50943,148.05362,0.86885846,378.71762,116.38958,0.77353173,409.0717,146.15234,0.71600443,379.69794,85.20815,0.481168,437.80127,99.1896,0.7315722,497.38467,110.97998,0.5786671,362.39154,394.3079,0.79363495
1561,362.55493,206.7712,0.57371825,391.24927,165.42397,0.9529546,357.3221,146.61664,0.88600993,374.6486,144.66077,0.88242584,378.61578,116.12098,0.79055774,407.31583,147.18614,0.7605039,377.57333,85.19956,0.5031078,434.14246,97.851654,0.69901836,482.64603,155.66647,0.5886724,361.73547,398.3602,0.59273005
1562,362.8038,205.98558,0.5495987,390.356,166.48502,0.93928593,356.44586,147.02815,0.90662044,373.47934,144.13242,0.85497946,378.00174,116.04678,0.7229433,408.19333,151.25787,0.78890795,370.98175,90.81573,0.5297237,429.31122,97.38748,0.6659089,484.13507,154.43544,0.57928854,363.54156,793.7107,0.674705
1563,361.55634,209.3699,0.57115734,389.56735,167.29997,0.91818136,356.38138,149.97354,0.9473966,374.03647,148.43011,0.8543695,377.53738,118.84002,0.75329876,407.69928,152.35007,0.852789,364.71906,93.467354,0.53811073,437.13632,96.53051,0.69138104,481.74728,154.96225,0.56705654,361.9262,394.91092,0.68298674
1564,351.93564,215.30627,0.5366436,388.34912,170.90614,0.8781378,354.90967,156.84746,1.0,373.51382,153.26894,0.95079845,376.7534,125.278564,0.7321082,407.2909,153.44711,0.8981812,363.8769,99.13929,0.6168834,434.43045,96.15458,0.6824716,482.93405,111.26729,0.49133748,364.13492,793.5321,0.6263769
1565,351.83032,217.13487,0.59546155,387.47778,173.40443,0.88956994,353.8496,158.48264,0.98372304,371.48618,154.28938,0.96529746,371.4255,125.46322,0.7894772,406.4314,154.4301,0.8889273,358.33484,104.61172,0.6573843,430.76584,90.42522,0.6843505,478.4485,99.18363,0.5659973,361.56982,393.82974,0.67751443
1566,347.60413,217.89197,0.6227715,386.79117,173.0116,0.94365776,352.98135,157.136,0.98547095,370.73282,155.14832,0.9540639,378.2404,129.68684,0.6958047,403.43002,154.3535,0.93443274,359.71268,103.19927,0.67008114,428.47083,85.39979,0.77360445,484.85956,97.28605,0.4720495,364.70834,794.1996,0.5708325
1567,347.98248,217.82797,0.62875825,386.50592,174.04419,0.9129255,352.67947,158.49338,0.95498896,369.65927,158.00273,0.9970078,376.32437,131.96255,0.75171256,403.5948,154.21921,0.95043194,355.4055,108.98605,0.80145454,426.53387,82.522606,0.6457821,478.6232,105.033806,0.42304447,364.9038,795.08386,0.61816883
1568,338.3516,221.20766,0.7380634,388.63266,176.64973,0.9107361,353.07114,160.39952,0.93924725,370.47656,160.95311,0.9517391,374.46176,132.97887,0.76620007,403.03198,155.46921,0.85833395,353.31567,112.26499,0.9044134,423.70267,84.757675,0.7853728,459.6261,74.75594,0.26017806,377.85928,333.2071,0.9452374
1569,339.73367,223.62106,0.88859946,387.78726,178.83131,0.9121032,352.31195,165.17052,0.86719,369.7388,163.47801,0.9850894,373.93817,136.66643,0.6770148,404.96637,158.43585,0.87756115,352.80054,115.324196,0.77658266,424.05115,88.679756,0.7111967,461.85352,87.591835,0.3868841,384.20056,280.28738,0.8558873
1570,342.77216,226.91254,0.8309179,389.69055,181.52979,0.9500282,353.31668,165.61172,0.98086077,371.20514,165.81395,0.9299369,380.3755,144.99007,0.7111214,406.7703,161.12402,0.88511586,356.3665,113.4091,0.73929894,428.63998,90.50933,0.95629966,525.55505,119.66265,0.8345989,364.2936,796.3858,0.67472625
1571,342.08786,231.27342,0.8522965,392.25092,186.34189,0.9098946,356.53397,168.97238,0.96981645,375.36768,169.9958,0.8629959,383.89957,147.60173,0.7409589,411.8229,166.58145,0.9737353,359.09537,119.09453,0.6722608,433.69025,91.82646,0.9350781,529.2932,115.72885,0.78979135,364.5861,790.63696,0.6362903
1572,348.89883,234.40482,0.77180105,391.81964,195.07333,0.95063406,360.18845,176.71938,0.7286209,379.19733,175.99216,0.9490278,382.9559,147.70341,0.66361296,416.72443,167.7137,0.96021503,359.65005,123.4646,0.649035,439.1627,92.79887,0.941645,525.2992,117.58328,0.8388724,366.29114,797.02075,0.6536389
1573,345.81876,239.65555,0.85775846,397.23624,199.0512,1.0,365.39624,183.75159,0.82431376,383.23834,179.98729,0.96246135,384.20837,150.14142,0.65207016,420.1482,167.26375,0.9409955,360.4948,124.28179,0.5542544,441.89713,93.87383,0.9251513,515.903,124.38961,0.82950187,365.5004,795.3428,0.6571569
1574,347.065,249.43414,0.8692322,400.98947,207.74252,0.9852572,369.8822,194.28772,0.95637155,388.1515,187.34259,0.9632433,393.83807,158.03705,0.7194075,419.9556,168.99634,0.85727435,360.43033,128.6057,0.6383356,440.25015,95.38985,0.87739486,519.03204,123.45687,0.9587959,363.99747,794.97125,0.7138761
1575,346.92923,258.30997,0.8975188,397.72137,214.8074,1.0,366.0337,201.7656,0.8627621,384.7837,194.63942,0.95557946,386.78757,162.38593,0.6548004,417.5733,175.01178,0.75761336,356.05072,142.6026,0.7907529,427.61224,98.874626,0.7910806,517.9296,119.047295,0.97349644,363.86877,794.20984,0.7435643
1576,353.52612,264.52713,1.0,394.31888,218.26001,0.9436431,360.25623,208.56561,0.81199145,379.19043,199.84077,0.8749123,377.0389,166.92636,0.65545785,412.2081,175.50377,0.66492444,351.84818,152.47382,0.861504,413.3345,96.61026,0.78024924,516.81433,109.51996,0.9947976,363.94073,794.34424,0.7661242
1577,355.69952,273.79468,0.98578423,394.23767,228.75566,0.9975895,359.57056,217.59406,0.8905067,379.54523,208.1922,0.896139,375.52002,172.42514,0.82443285,412.8528,179.6565,0.6912587,351.45352,163.2798,0.9107951,406.70276,95.48101,0.88935554,513.16016,106.45694,0.99302095,363.37485,794.1639,0.76949173
1578,356.281,282.6422,1.0,394.68387,232.5119,0.8866357,360.55988,226.07816,0.9196864,378.12897,215.43149,0.8275329,371.53714,174.86363,0.7836054,406.27197,178.3012,0.71903974,352.14023,169.64476,0.72374725,394.05933,96.17411,0.7635626,511.42383,100.580894,0.96332157,363.7797,794.5564,0.7576092
1579,361.1282,283.53027,1.0,393.68558,240.05566,0.8641153,360.33725,231.909,0.8916731,377.896,222.53676,0.8022071,370.29004,182.22577,0.6759882,405.5354,184.76668,0.6334037,351.78485,173.45695,0.7301316,392.93594,97.87989,0.8068021,512.1374,96.97579,0.8899795,363.6461,793.9395,0.7260387
1580,362.46332,286.48438,1.0,395.5782,242.94106,0.8709359,362.6905,233.99661,0.8721606,379.32025,224.71225,0.8170123,373.35358,183.26628,0.6850196,405.55392,183.69171,0.7043285,353.63696,174.13547,0.7502397,395.16916,102.7714,0.78627855,513.24146,95.28201,0.883335,363.71777,793.29083,0.7280413
1581,365.52762,286.77777,0.9807987,397.27438,242.41919,0.89802927,363.47443,234.82292,0.8765658,380.55432,224.0398,0.8163723,372.99878,184.83217,0.693673,406.13458,183.11552,0.7623642,353.41058,174.83623,0.78560305,396.8198,103.83379,0.7132334,514.2306,96.71019,0.8805922,363.47235,793.0922,0.711388
1582,371.7862,281.82495,1.0,395.40744,236.60374,0.9362336,362.5115,229.56096,0.91346955,381.78088,219.47621,0.8471055,378.39215,184.1477,0.6289731,413.87488,183.91748,0.648215,352.60117,172.97935,0.7290615,396.18024,104.585205,0.7573682,514.4567,95.41831,0.9336952,363.41882,793.0606,0.7466688
1583,386.93408,272.56396,0.98424953,397.68152,229.85516,1.0,362.63922,225.53307,0.85631,381.9074,213.59123,0.8900548,378.62906,180.87024,0.6934533,413.79697,181.63187,0.67955124,352.5839,172.27663,0.8124354,400.95142,102.491104,0.72020274,516.4565,95.50952,0.94777644,363.38266,792.8409,0.74201566
1584,398.98474,263.60474,0.84345335,397.6516,222.49,1.0,364.08334,223.96442,0.9130726,380.8622,209.86008,0.9294082,376.34747,178.09804,0.71487796,411.51416,179.28093,0.66970557,355.60898,166.82574,0.7623416,404.35895,100.34471,0.7006729,518.47076,96.579956,0.96013343,363.82095,793.3753,0.80049884
1585,401.13574,261.90152,0.9336396,399.11914,220.7555,1.0,365.08054,222.75755,0.98627365,379.78012,209.55371,0.9204457,374.34738,175.8738,0.7955083,410.49118,176.8628,0.6737867,355.13257,163.70628,0.8206302,411.095,94.70983,0.82656634,520.3701,97.09427,0.9282,363.61072,792.7751,0.7815142
1586,401.6086,260.03528,0.96515757,398.0951,218.62184,1.0,363.34827,218.60043,0.9561061,379.54016,207.20253,0.8857449,374.40213,173.20201,0.7820096,411.31876,176.64984,0.5761077,354.8083,160.37811,0.7942683,417.44208,92.97369,0.79513866,524.437,97.2536,0.9443389,363.63773,792.8631,0.7644299
1587,396.9667,256.2081,0.8292217,398.95477,211.32936,1.0,363.61484,210.93987,0.8131976,380.91916,200.9069,0.9095367,376.01636,167.71893,0.77113724,413.01303,176.9526,0.64342207,356.72537,154.9086,0.8081823,420.64694,96.08721,0.8127486,525.5593,99.418724,0.96642053,363.3645,792.56555,0.79853755
1588,391.44434,249.63936,0.9255116,395.46463,203.53845,1.0,359.99097,201.2634,0.9035081,376.42184,192.42783,0.9050529,374.48874,164.41829,0.8715343,411.87604,175.47896,0.671015,357.64676,148.79108,0.7966652,422.00256,94.82134,0.78194845,526.28986,99.530655,1.0,363.1828,792.45807,0.7797554
1589,394.5909,244.49121,0.93831867,395.5189,197.3854,0.8895626,357.34616,191.70374,0.92447585,375.9048,185.22157,0.88403505,375.5799,156.44116,0.6603077,411.57825,170.45845,0.71881473,359.37692,141.04456,0.7412734,424.83685,89.51999,0.8437521,527.2477,98.91401,0.9852521,363.39264,792.543,0.7954607
1590,400.35394,240.46194,0.8300069,393.28323,188.6464,0.75601226,355.98953,189.24423,1.0,372.23816,179.53142,0.9123694,380.6451,150.03549,0.575799,416.97852,165.7152,0.7367868,362.76205,136.33139,0.8068602,427.9717,87.23729,0.82400876,526.49756,100.10258,0.983446,363.48813,793.14685,0.78427106
1591,405.78253,238.95653,0.9612994,393.00522,182.02905,0.7986233,355.76263,184.8038,1.0,371.04803,177.28139,0.9799222,373.13428,147.80159,0.569168,417.16516,162.34186,0.6773778,361.98212,133.40222,0.7845143,427.93607,88.01947,0.77208334,525.6953,101.43734,0.9811863,363.27078,792.67535,0.8045344
1592,408.35355,236.86813,0.93063504,395.25494,179.93402,0.7506791,355.63678,180.77237,1.0,371.34317,174.02838,0.9319607,380.03748,141.60114,0.6116319,418.00595,160.54636,0.70145696,363.74,131.10321,0.8360182,429.17804,87.4488,0.8285188,524.8731,101.845406,0.97975945,363.02905,792.2971,0.7808871
1593,413.8661,232.40984,0.8438525,400.08545,194.37221,0.73353755,355.5996,180.4659,1.0,372.02475,174.10818,0.9182078,374.50687,146.22997,0.5934116,418.8327,158.55383,0.6604378,364.4267,130.51646,0.7924044,435.0425,84.25499,0.9786292,524.12933,101.27852,0.98742056,363.6062,792.4359,0.77089095
1594,419.58972,230.93657,0.79957706,399.32703,179.7394,0.71570224,356.40546,182.07076,1.0,372.1151,173.8022,0.8950353,383.34946,140.48709,0.5923239,417.8694,157.74977,0.6364189,366.558,126.63738,0.8905707,430.38123,83.20403,0.9170051,523.19214,101.79692,0.9893956,568.9977,228.0132,0.80596375
1595,420.5298,230.36012,0.7672464,400.78268,175.45175,0.8480184,358.3995,181.50255,0.9824369,374.63147,171.88885,0.82330555,381.9823,138.91212,0.7302979,420.75537,155.35428,0.7279524,363.29825,123.84645,0.9323198,430.46198,74.89984,0.9166893,522.21484,101.65822,1.0,363.45837,791.9593,0.7556502
1596,422.01865,224.90526,0.81685597,395.99564,169.52748,0.8150499,357.4029,178.50497,0.98287314,373.9063,164.22284,0.9072805,379.80728,134.97746,0.7355192,421.62253,153.28052,0.7669891,361.85043,121.443665,1.0,428.15628,73.15117,0.7640518,520.5317,101.04012,0.97293735,585.15356,227.44579,0.76043296
1597,422.98502,218.42104,0.652166,397.45514,166.8948,0.8826862,357.71512,175.48343,0.9185391,374.09293,160.70334,0.88352334,376.90326,126.233826,0.7813356,417.09012,139.7179,0.64569026,359.6912,118.67514,0.8932688,404.2055,81.54721,0.42947593,519.5587,101.74177,0.9802797,588.4354,220.7946,0.75395256
1598,425.0123,213.50795,0.5668556,397.5868,159.96567,0.8824283,358.24026,170.2261,0.94685954,373.85236,157.0752,0.82366085,374.36557,123.41144,0.8731217,408.62006,131.0161,0.6031662,357.32706,114.75647,0.8078033,398.15402,80.32608,0.5566136,517.5499,102.06796,1.0,596.33704,212.62296,0.74548006
1599,423.1073,208.81206,0.49941444,397.09912,155.42174,0.81055003,358.10742,168.77324,1.0,373.72128,154.17714,0.8582155,372.79825,120.027466,0.8432394,401.2895,125.17904,0.62440735,356.47632,114.78517,0.7676954,394.26233,80.83042,0.64458114,512.2137,102.63419,0.9628175,611.6398,203.48466,0.79746014
1600,425.25726,209.21216,0.80611044,406.82907,162.50908,0.8240514,362.28214,170.07326,0.96140623,377.1582,154.90042,0.8054975,374.73425,120.02301,0.82800543,403.1014,123.40497,0.4990755,357.2492,114.32437,0.80493426,394.42023,80.101364,0.7211894,508.82767,102.262596,0.98320925,625.1843,196.85925,0.85959774
1601,434.22403,205.74129,0.8230847,414.4142,163.63017,0.7671799,370.41797,172.2551,1.0,386.66357,153.99648,0.8571387,376.90814,120.64937,0.6604453,412.52948,124.89413,0.43139434,358.88983,116.025,0.751194,390.10342,81.05542,0.6745201,506.49585,101.49462,1.0,363.16718,792.1346,0.7668187
1602,441.487,200.60466,0.76501244,420.41815,162.1587,0.87859935,379.9554,173.75232,1.0,393.0537,154.45975,0.81803644,385.4529,124.20764,0.59883785,421.07788,126.41167,0.36692315,362.22995,124.86359,0.9064731,389.00946,86.356735,0.52543527,504.36255,100.73058,0.99392307,646.81104,181.3418,0.86748594
1603,455.59406,199.37798,0.7605574,424.80698,159.12686,0.83118385,387.46878,178.77444,0.9927622,399.57782,154.45065,0.7700587,380.95538,130.99353,0.5772068,428.4432,126.773926,0.4399605,362.04764,129.73875,0.9340909,389.15237,89.45431,0.72393364,502.90778,100.48585,0.9609276,660.11847,183.98132,0.9060951
1604,471.15845,202.33235,0.87872404,435.98877,158.87773,0.7401174,400.03232,180.45222,0.9695705,409.50928,156.7901,0.7746178,392.05188,133.82848,0.49888325,433.08423,128.57195,0.42179295,366.80957,139.04233,0.9340045,389.86185,90.82684,0.7243122,500.88354,101.317024,0.99659085,674.07324,184.21431,0.92994475
1605,473.9005,202.43207,0.89534813,439.90707,157.11588,0.7945332,407.10913,180.09125,0.94331187,417.58765,155.40813,0.7870674,391.82013,135.56815,0.5675607,453.4221,144.14323,0.41253698,364.88068,143.5641,0.77708054,390.3498,90.36707,0.8140062,497.59964,100.507385,0.9902272,685.97687,182.76053,0.8934291
1606,479.99323,201.76994,0.9008565,443.59885,157.51517,0.78778577,409.65112,182.67662,0.9766569,417.95102,156.3981,0.7728188,401.58517,129.57729,0.61885893,450.81647,142.9673,0.4369442,370.38928,146.80518,0.953017,390.9279,91.95825,0.7861534,492.8226,99.576744,0.8874078,687.0546,174.46167,0.9189258
1607,482.34802,201.77788,0.9370491,445.37943,155.38336,0.8223089,411.64554,183.75703,0.9676386,421.6301,156.8307,0.736689,395.0269,136.5309,0.5769588,454.24475,146.84636,0.40808958,371.04572,147.6297,0.9692751,389.62137,92.85744,0.79128295,492.7127,100.12771,0.91723335,691.15405,168.14037,0.84351
1608,484.20825,202.47273,0.95243007,445.90253,155.16664,0.8041525,412.46866,183.25108,0.92482686,420.54712,156.93782,0.73566276,395.61295,135.42519,0.54637027,457.1683,146.17596,0.44173136,371.426,148.80107,0.9640632,382.265,93.935326,0.688916,492.12207,100.95427,0.8911396,362.51492,792.4439,0.7453516
1609,484.15607,203.6947,1.0,447.43704,154.97119,0.7706139,414.38757,182.42648,0.8981774,422.74097,155.93727,0.73368436,397.53113,134.78612,0.5347695,457.74374,143.03154,0.42513198,371.84436,148.4886,0.94981533,381.70532,93.88093,0.65930575,492.00458,100.74136,0.8866273,703.4918,154.27031,0.78435045
1610,484.7705,204.90726,0.93505585,454.79208,162.6217,0.7143767,414.95074,182.80269,0.9265127,428.75317,159.1464,0.735623,397.90787,135.91634,0.55115473,457.89566,143.29868,0.42039314,372.3578,149.09518,0.9534124,381.69232,93.69599,0.6838612,492.1391,101.373245,0.8786871,362.1648,791.93317,0.7823556
1611,484.80258,204.27061,0.9286422,455.22412,162.87157,0.71466446,415.34177,182.42375,0.9207357,429.4773,158.9122,0.73879206,404.69595,131.93712,0.54554373,458.34296,142.63931,0.43471196,373.12372,147.53052,0.93556607,387.8703,93.046165,0.72072494,492.49554,100.90185,0.88854426,362.14676,791.84973,0.7984939
1612,483.97742,203.57536,0.9596727,455.6287,163.31572,0.68265516,416.36554,181.39091,0.93978536,429.97543,157.98383,0.7673453,405.773,129.98416,0.56455076,458.42398,142.14133,0.45944265,373.06744,146.29211,0.93795705,386.13144,92.252365,0.73000604,492.25723,101.0506,0.9119948,707.40393,155.22386,0.7793313
1613,483.9223,203.6376,0.9635799,455.44327,162.43411,0.6811092,416.40662,180.62532,0.94096255,429.76633,157.36317,0.7436366,405.90732,129.43105,0.5665336,458.47726,140.8449,0.45444918,373.2291,146.74202,0.91888154,385.88446,91.30247,0.77257264,492.29803,100.790306,0.9201855,708.631,155.72197,0.8251588
1614,482.93784,203.28012,0.9701652,455.37323,162.21645,0.68234783,416.28036,180.57382,0.9450309,429.65604,156.92732,0.7411032,405.85284,129.31183,0.5604115,458.78204,140.24365,0.47342625,372.92203,145.40692,0.8868717,385.86044,91.61912,0.7734351,492.35925,100.514626,0.91524804,708.9661,155.4356,0.79632276
1615,483.3603,202.8142,0.9508756,455.224,161.6043,0.6756194,416.32767,179.76056,0.94172436,429.74283,156.64973,0.738466,406.0868,128.41638,0.5589804,458.5825,140.75952,0.45858034,373.08298,145.1829,0.8891523,385.84573,90.7966,0.7730833,492.3195,100.21674,0.92615247,708.8812,155.40799,0.81661344
1616,483.75858,202.57162,0.94369173,456.51102,162.89958,0.6427208,416.3236,179.13246,0.9428146,431.05988,156.70857,0.7418908,406.44717,128.28683,0.537872,459.18414,140.84534,0.46954808,373.0408,144.98282,0.8813169,385.70358,90.79727,0.77573323,492.45126,100.61372,0.93644476,709.0489,155.48943,0.80659133
1617,483.80768,202.54059,0.922288,457.21875,163.61667,0.6278492,416.65106,179.65865,0.9550753,431.27927,157.1,0.75611013,405.97354,128.45874,0.53615355,459.60266,141.38623,0.46717623,372.95538,145.10939,0.8786696,385.31625,90.494354,0.80095387,492.26767,100.60575,0.92292035,708.73224,154.94911,0.80440456
