"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p"
"87",359.02637,125.62307,1,377.92175,117.03929,0.7912371,369.65128,93.42059,0.93689036,381.90424,102.749344,0.8820734,396.09998,93.834335,1,408.1666,112.91583,1,400.80756,75.191315,0.9249749,448.09982,83.44637,0.95682573,508.1601,104.58369,0.94756424,675.14746,121.55308,0.9215206
"88",360.23434,125.877304,1,378.49924,117.1468,0.7918183,369.65128,93.47605,0.938957,382.3007,102.89904,0.87651217,396.8933,93.834335,1,409.12378,112.80103,1,402.10034,75.33462,0.90962744,449.06238,83.444626,0.9909647,508.1601,104.58756,0.9454364,675.0187,121.63064,0.92026913
"89",360.23434,126.506516,1,379.19305,117.372116,0.7793539,369.78537,93.57184,0.92057216,382.5112,103.056046,0.8592708,397.0619,93.834335,1,409.60712,112.268,1,402.10034,75.32016,0.87466,449.6397,82.8569,0.99733216,508.26962,104.61678,0.9470971,675.0187,121.712746,0.9230187
"90",360.23434,126.91535,0.9985334,379.19305,117.887,0.77616584,369.65128,94.328964,0.90661424,382.5112,103.52142,0.8470335,397.0619,93.834335,1,409.60712,112.26136,1,402.10034,75.32016,0.8597168,449.71106,82.80644,1,508.29453,104.61678,0.9454783,675.1307,121.83632,0.9317432
"91",360.11343,126.94929,1,379.19305,118.190315,0.78543925,369.63428,94.372025,0.91580755,382.5112,103.646805,0.8563123,397.0619,93.84261,1,409.60712,112.26136,1,401.8057,75.32016,0.87265265,449.71106,82.50427,1,508.3494,104.60452,0.95020735,675.1307,122.05409,0.93837535
"92",359.21704,127.234436,1,378.07413,118.232864,0.7890301,369.0109,94.46375,0.9223262,381.62033,103.64827,0.86864567,396.47018,94.002716,0.9972335,409.025,112.268,1,401.23694,75.32016,0.8716971,449.71106,82.47547,1,508.36353,104.61678,0.95449644,675.1797,122.109955,0.9399112
"93",358.58875,127.251045,1,377.6489,118.45954,0.7779561,368.1445,94.82929,0.88890845,381.05255,103.928955,0.8424444,396.30276,94.00968,0.974136,408.5992,112.274284,1,401.1161,75.32016,0.8378818,449.58707,82.43021,1,508.36353,104.693436,0.9508554,675.196,122.13174,0.9353015
"94",358.54144,127.251045,1,377.6489,118.51502,0.78178704,368.1445,94.88726,0.8880898,381.05255,103.98676,0.83837724,396.30276,94.05697,0.99546665,408.5992,112.46528,1,401.1161,75.33687,0.8255085,449.58707,82.43021,0.99503154,508.38107,104.70109,0.95047414,675.28314,122.18988,0.937041
"95",358.5066,127.251045,1,377.64603,118.61594,0.7810497,368.1445,94.88726,0.8869919,381.05255,104.04872,0.8378417,396.30276,94.1362,0.9901795,408.5992,112.52902,1,401.1161,75.31577,0.8277641,449.58707,82.43021,1,508.45132,104.843025,0.9581693,675.291,122.20138,0.93485194
"96",358.41956,127.22091,1,377.64548,118.85479,0.7860468,368.24283,94.88726,0.8875793,381.05255,104.10005,0.8413101,396.4159,94.1362,0.9871721,408.5992,112.63078,1,401.1073,75.31577,0.82839394,449.62692,82.43021,1,508.5901,104.843025,0.9595092,675.291,122.201744,0.93499714
"97",358.18805,127.20331,1,377.64548,118.86745,0.79044634,368.24283,94.84768,0.8967806,381.05255,104.10005,0.84535277,396.4159,94.1362,0.975393,408.59924,112.63078,1,401.41736,75.33687,0.8357995,449.62692,82.43021,1,508.5901,104.85876,0.96211255,675.291,122.201744,0.93349135
"98",357.99692,126.99589,1,377.5451,118.91942,0.7949686,368.39746,94.77555,0.8910798,381.14438,104.04872,0.8430242,396.46707,94.10464,0.9846065,408.7835,112.67366,1,401.41736,75.2706,0.8333112,449.68964,82.32903,1,508.5901,104.843025,0.9638111,675.28625,122.20225,0.9338888
"99",357.86853,126.88247,1,377.5212,118.92079,0.802604,368.556,94.76509,0.8900645,381.10522,104.04872,0.84710705,396.46707,94.10464,0.9860698,408.7835,112.68284,1,401.43228,75.2706,0.8273869,449.62692,82.32903,1,508.5895,104.83265,0.9653221,675.28625,122.20225,0.93522286
"100",357.7001,126.88247,1,377.5212,119.04109,0.796802,368.556,94.73827,0.90254104,381.09695,104.10967,0.852034,396.46707,94.10464,0.9870154,408.65036,112.74386,1,401.25165,75.342,0.8398428,449.68985,82.309265,1,508.5895,104.83265,0.9627347,675.2449,122.20534,0.93354696
"101",357.53653,127.15708,1,377.52374,119.06531,0.7977369,368.556,94.73228,0.89795905,381.09695,104.03484,0.84465575,396.46515,94.10464,0.9805893,408.65036,112.74386,1,401.25165,75.3503,0.8331319,449.61026,82.26667,1,508.5895,104.86749,0.9639736,675.2449,122.22342,0.93407923
"102",357.33737,127.15708,1,377.5451,119.08711,0.80747014,368.556,94.73228,0.9006929,381.09695,104.03484,0.85051167,396.46515,94.11757,0.98550314,408.65036,112.84047,1,401.2051,75.342,0.8398471,449.5911,82.20223,1,508.59354,104.89414,0.96642274,675.29175,122.23493,0.93669415
"103",357.32855,127.28717,1,377.56778,119.092026,0.8025665,368.54773,94.73827,0.9017875,381.05106,104.03484,0.85049504,396.45087,94.11757,0.98133063,408.58566,112.88693,1,401.25165,75.342,0.8386557,449.49454,82.20223,0.99798167,508.59354,104.93642,0.9673827,675.29175,122.23619,0.93325925
"104",357.32855,127.38894,1,377.56778,119.11893,0.8050018,368.50684,94.76437,0.9017963,381.05106,104.02574,0.84855723,396.45087,94.099,0.98203784,408.58566,112.91728,1,401.25165,75.32799,0.8392991,449.41135,82.20223,0.9950873,508.59354,104.9482,0.96630394,675.2449,122.237785,0.92961735
"105",357.32855,127.38894,1,377.56778,119.11893,0.8027707,368.4785,94.80203,0.9004274,381.01865,104.01133,0.8452351,396.45087,94.08987,0.98400605,408.5068,112.91728,1,401.27136,75.29004,0.83690095,449.33307,82.20223,0.99503535,508.53476,104.963425,0.9681134,675.0186,122.25557,0.93662816
"106",357.37933,127.38894,1,377.5423,119.11893,0.80139875,368.4724,94.80971,0.8980981,381.01865,104.00638,0.8431126,396.45087,94.078835,0.9856671,408.5068,112.91728,1,401.31314,75.22604,0.82724416,449.322,82.20223,0.9973847,508.46793,104.963425,0.9704059,674.9607,122.31864,0.9403833
"107",357.45538,127.286545,1,377.37213,119.03525,0.7998432,368.26663,94.84804,0.8942492,380.79596,103.99946,0.8410249,396.45132,93.99757,0.987761,408.3929,112.82093,1,401.31314,75.13773,0.8261893,449.30573,82.1388,0.9901229,508.43546,104.963425,0.9726738,674.9394,122.332466,0.9400018
"108",357.47745,127.204926,1,377.37213,118.98704,0.8000689,368.26663,94.84804,0.8868952,380.79596,103.98289,0.8370414,396.45132,93.94394,0.98571235,408.264,112.78513,1,401.31314,75.06003,0.8243705,449.24042,82.07457,0.9854049,508.43546,104.95445,0.9731796,674.7986,122.332466,0.93545645
"109",357.47745,127.18846,1,377.37213,118.87044,0.7913071,368.21597,94.84804,0.88904095,380.78534,103.98289,0.8371719,396.401,93.908295,0.99670935,408.264,112.70033,1,401.29486,75.06003,0.81379515,449.24042,81.98312,0.98565155,508.43323,104.95445,0.96964175,674.7061,122.356155,0.92870337
"110",357.47745,127.17477,1,377.36255,118.84335,0.78140146,368.20367,94.795654,0.900722,380.782,103.98289,0.84137577,396.39716,93.908295,0.9975656,408.264,112.67973,1,401.29315,75.06003,0.82539606,449.24042,81.96316,0.9829247,508.4277,104.94779,0.96847236,674.6732,122.34309,0.9300467
"111",357.47745,127.17477,1,377.3958,118.84335,0.787827,368.20367,94.795654,0.8891408,380.79596,104.0085,0.8374901,396.40094,93.908295,0.98950386,408.33875,112.639786,1,401.29315,75.05997,0.8212013,449.26526,81.879326,0.98212785,508.4277,104.9092,0.9665354,674.67255,122.356155,0.9298352
"112",357.47745,127.18846,1,377.43845,118.84335,0.7943321,368.13538,94.795654,0.8872407,380.782,104.064285,0.8370265,396.39716,93.908615,0.9879751,408.33875,112.62881,1,401.29486,75.07573,0.81781363,449.26352,81.830536,0.98095506,508.44458,104.90497,0.96479803,674.6092,122.356155,0.9285831
"113",357.59308,127.97884,1,377.53888,118.93223,0.77774507,368.13538,95.03434,0.87469727,380.6851,104.16071,0.82392657,396.3702,93.92382,0.98945254,408.37643,112.62881,1,401.29315,75.17551,0.807569,449.26526,81.830536,0.98482573,508.44458,104.90497,0.9658747,674.5065,122.5555,0.9273611
"114",359.09827,128.00363,1,377.70386,119.29248,0.78124034,368.13538,95.89087,0.8793801,380.67648,104.44205,0.80822843,396.21832,94.027626,0.98046076,408.39282,112.62881,1,401.21994,75.18281,0.7996909,449.29736,81.830536,0.97857636,508.44458,104.86461,0.9668283,674.5065,122.577614,0.9307611
"115",359.1682,128.92982,1,378.13602,119.90449,0.79376715,368.3456,97.216736,0.8476486,380.67648,105.74104,0.8018433,396.21832,94.2182,0.9485308,408.60187,112.69953,1,400.74307,75.57274,0.78679526,449.29736,81.83438,0.9782898,508.44458,104.86461,0.965148,674.5065,122.71624,0.9280743
"116",359.65552,130.02084,1,379.19583,120.70416,0.78029186,368.3541,98.46725,0.88231206,380.67648,106.59336,0.81473887,396.21832,94.57905,0.9380212,409.1657,113.051796,1,400.74307,76.139565,0.7780167,449.26352,81.83438,0.9781311,508.3939,104.85855,0.96240455,674.6872,122.758026,0.92788297
"117",359.65552,130.5366,1,379.5787,122.05741,0.78349525,368.70944,99.84198,0.8780649,381.03607,107.93056,0.8139136,396.7537,94.9032,0.9264724,409.66284,113.57173,1,400.74307,76.70999,0.7556088,449.28076,81.84201,0.97143847,508.35214,104.81993,0.9626622,674.7102,122.75929,0.92961687
"118",359.65552,130.5366,1,379.5787,122.590515,0.7956635,368.77225,100.81434,0.88257396,381.21298,108.14479,0.7973116,396.88205,95.56061,0.9572104,409.69272,113.84801,1,400.8773,76.762215,0.75320506,449.11847,81.85187,0.96399784,508.34503,104.80411,0.9663651,674.71796,122.75929,0.92781234
"119",358.48904,130.63109,1,379.5787,122.76674,0.811797,368.84003,101.537186,0.91946006,381.68005,108.3376,0.8381425,397.50986,95.69237,0.93452466,409.7082,113.913635,1,400.91754,76.80149,0.7683053,449.03122,81.92147,0.97695297,508.33035,104.80411,0.96367455,674.71796,122.76136,0.92715853
"120",357.3259,130.67795,1,379.25113,122.86915,0.81859636,368.89005,101.656784,0.9379277,381.68005,108.43095,0.85804224,397.50986,95.841484,0.9425417,409.7082,113.93425,1,400.94495,76.89207,0.8076228,449.01505,82.06829,0.97874355,508.33035,104.80411,0.9636117,674.71796,122.76446,0.92797005
"121",356.30447,130.5366,1,378.22052,122.890495,0.834852,368.89005,101.656784,0.94681853,381.68005,108.43095,0.8636029,397.52383,96.15382,0.9459748,409.7082,114.19508,1,400.9712,77.01162,0.792505,448.85123,82.14024,0.9720326,508.33295,104.92649,0.9642525,674.662,122.83437,0.92817277
"122",355.4252,130.47359,1,377.92462,122.890495,0.83013886,368.92416,101.537186,0.94952583,381.63037,108.43095,0.8562676,397.50986,96.296844,0.94930863,409.62042,114.27061,1,400.9712,77.09713,0.7906765,448.85123,82.14024,0.9651103,508.34503,105.06712,0.96560574,674.662,122.83437,0.92798716
"123",354.63333,130.67795,1,377.42883,123.12194,0.83498526,368.89005,101.37779,0.9533553,381.59412,108.79402,0.8587312,397.5043,96.436844,0.9452574,409.43427,114.42057,1,401.00577,77.14255,0.7992823,448.83032,82.14024,0.97137696,508.3397,105.06712,0.96470094,674.65674,122.83437,0.9284248
"124",354.13577,130.80817,1,376.75394,123.47759,0.83392155,368.89005,101.21715,0.9297363,381.05948,109.04841,0.8159371,396.9091,96.839005,0.9563352,409.16174,114.53167,1,401.02383,77.1999,0.7865684,448.62204,82.01149,0.9696829,508.3397,105.06712,0.9655314,674.662,122.832405,0.92893255
"125",354.13577,131.1724,1,376.53708,123.565834,0.83268726,368.3314,101.21715,0.9405961,380.86136,109.11123,0.7926457,396.70782,96.87909,0.9594325,408.90067,114.57586,1,401.00577,77.27997,0.75839776,448.5794,82.01149,0.9594864,508.3397,105.04861,0.9644037,674.662,122.82081,0.93000966
"126",354.13577,132.43555,1,376.51,123.66072,0.82902795,367.61212,101.21715,0.95527506,380.398,109.26732,0.7928102,396.4664,97.007614,0.96946454,408.88986,114.72641,1,401.00577,77.3238,0.7541872,448.5785,81.983406,0.94977033,508.27136,105.01405,0.96195203,674.6628,122.81422,0.92975533
"127",354.22815,133.70892,1,376.51,124.23907,0.82637376,366.5482,101.885086,0.949522,380.398,110.24757,0.7622646,396.2964,97.519844,0.9778077,408.88986,115.04481,1,400.3965,78.34587,0.7189646,448.46155,81.983406,0.9498449,508.2438,104.99521,0.9642689,674.66626,122.81422,0.93150854
"128",354.22815,134.06882,1,376.53708,124.525894,0.816748,366.07666,102.48865,0.9468088,380.44666,110.56223,0.77683437,396.14786,97.81595,0.9819598,408.88986,115.28223,1,400.27734,78.45925,0.71032006,448.1861,81.65702,0.9508417,508.0255,104.85361,0.95789564,674.66724,122.74751,0.9320436
"129",354.22815,134.16682,1,376.53708,124.91152,0.81519884,366.04684,102.66707,0.94299316,380.44666,110.9703,0.78116584,396.14487,98.02441,0.98578197,408.81625,115.47892,1,400.15347,78.69308,0.7046943,448.1861,81.58707,0.94378084,508.02444,104.80217,0.96012545,674.67017,122.74751,0.930547
"130",354.14566,134.1728,1,376.49216,125.26984,0.81345,366.03387,103.050575,0.9340311,380.398,111.38371,0.7915158,396.04828,98.221535,0.9934797,408.7688,115.63879,1,400.1439,78.733154,0.69830054,448.1861,81.576324,0.9312132,508.02444,104.79987,0.95967233,674.67474,122.74317,0.9298764
"131",353.84277,134.1925,1,376.4512,125.39114,0.8229828,365.76743,103.155235,0.94369125,379.99533,111.49224,0.8009008,395.72223,98.41794,1,408.8365,115.707596,1,399.99026,78.749596,0.7041729,447.972,81.24202,0.90505034,508.02444,104.762596,0.9633871,674.6885,122.739365,0.9298088
"132",353.56873,134.1925,1,376.34512,125.441536,0.83228,365.76743,103.15945,0.9444927,379.99533,111.54321,0.8074013,395.6542,98.55464,1,408.83502,115.89036,1,399.99026,78.8329,0.6957164,447.80246,81.21686,0.9027968,507.99567,104.6637,0.9607013,674.7298,122.739365,0.9300974
"133",353.56873,134.1925,1,376.31317,125.476524,0.8292405,365.75797,103.18072,0.94569206,379.99146,111.56358,0.8061268,395.60086,98.55464,1,408.8329,115.896385,1,399.9375,78.749596,0.7053144,447.72327,81.19938,0.8995496,507.98068,104.65045,0.9579952,674.7298,122.7253,0.933999
"134",353.56873,133.97238,1,376.2413,125.53567,0.8271228,365.6186,103.196846,0.9395664,379.93613,111.61941,0.8054484,395.59137,98.55464,1,408.8329,115.909004,1,399.99026,78.749596,0.7014647,447.72327,81.19938,0.8927853,507.9696,104.6243,0.9564447,674.7298,122.7253,0.932035
"135",353.75717,133.97238,1,376.31317,125.476524,0.8272852,365.75797,103.15945,0.94066477,379.99533,111.56358,0.805862,395.6542,98.5535,1,408.83502,115.909004,1,400.00934,78.73605,0.70890313,447.72327,81.02126,0.8865304,507.94476,104.62256,0.9559914,674.7212,122.7253,0.9317606
"136",353.75833,133.97238,1,376.31317,125.441536,0.82992315,365.79376,103.15945,0.942436,380.07022,111.54321,0.808408,395.6542,98.49932,1,408.83502,115.909004,1,400.1921,78.57095,0.70392495,447.9113,80.9195,0.8976256,507.80563,104.57554,0.9567271,674.7139,122.73127,0.93048346
"137",353.8482,134.01344,1,376.99,125.09198,0.82416934,366.3674,102.72994,0.94988024,380.67392,111.09552,0.7973361,395.94827,98.09395,0.9812491,409.0152,115.730034,1,400.66125,77.562256,0.73027945,447.92087,80.79509,0.8891016,507.78604,104.53971,0.95753074,674.6316,122.74383,0.93069196
"138",353.8482,134.71382,1,377.31934,124.81057,0.822466,367.56113,102.162544,0.94567573,381.55563,110.77799,0.79654026,397.24274,97.72602,0.95531565,409.45654,115.42962,1,401.27002,77.49596,0.7107708,448.18338,80.778305,0.894734,507.7837,104.539215,0.95617485,674.6316,122.74383,0.9281303
"139",353.8585,134.71382,1,378.24927,124.53599,0.8140394,367.69446,102.162544,0.9203353,381.7514,110.26185,0.812525,398.1077,97.72602,0.926412,409.9032,114.95058,1,401.29575,77.49596,0.73013973,448.19113,80.52899,0.9176238,507.78113,104.47604,0.956816,674.6316,122.74383,0.92818165
"140",353.8482,134.71382,1,379.43286,124.30146,0.8003397,369.06876,102.024254,0.9637764,382.70566,110.234825,0.8192953,398.4743,97.642105,0.891338,411.05878,114.95058,1,401.39258,77.49596,0.7514343,448.81122,80.52899,0.93426627,507.74518,104.43874,0.957498,674.84045,122.63859,0.92772233
"141",353.8448,134.6255,1,380.76465,124.11091,0.79182327,370.7394,101.66425,0.98694164,384.15482,110.17479,0.8361584,399.29907,97.642105,0.9253624,412.9352,114.95058,1,401.39258,77.666435,0.7704787,449.15073,80.52899,0.9400328,507.56662,104.43874,0.9513616,674.84045,122.61644,0.92584133
"142",352.89478,132.64833,1,383.69235,123.60717,0.8446369,373.79797,100.209724,0.99703074,386.03348,109.04991,0.864661,401.69257,97.85142,0.91325533,414.5887,115.696266,1,404.09586,77.666435,0.76640034,450.2326,81.88439,0.9739338,507.56662,104.43874,0.9467923,674.84045,122.61644,0.92784375
"143",352.89478,131.80779,1,384.98218,123.58136,0.91902316,375.27258,99.58724,0.9699123,386.9372,108.98426,0.87809443,403.65707,98.54421,0.9658435,416.85455,115.997925,0.99230963,405.65057,77.93651,0.79609144,451.45758,82.516235,0.99347657,507.56662,104.67381,0.95034915,674.7309,122.63859,0.92941755
"144",352.89478,131.53195,1,387.14,123.564575,0.95716614,376.99652,99.053825,0.9228159,389.1577,108.13272,0.8610972,406.89062,98.60043,0.94371736,418.87268,116.35463,1,407.89825,77.682945,0.78469026,454.0873,82.516235,0.9907099,507.6552,104.88263,0.9538308,674.51636,122.65411,0.9233307
"145",354.20648,131.53195,1,391.97455,123.14312,0.88584256,379.9729,99.053825,1,392.42355,107.81552,0.861873,409.5949,98.60043,0.97413176,421.9561,116.35463,1,409.0399,77.682945,0.79300094,455.3845,82.61113,0.95523936,508.56668,105.27191,0.97108257,674.51636,123.25161,0.92109054
"146",356.833,131.80779,1,396.09702,123.14312,0.9198015,385.45163,99.053825,0.9716271,396.5366,107.81552,0.94436586,414.24155,98.54421,0.90720797,424.56567,116.57966,1,411.44937,77.965126,0.75990844,459.29724,83.374344,0.9559308,509.2259,105.40931,0.9825207,674.51636,123.909676,0.92695886
"147",361.97757,131.99977,1,401.15927,123.564575,0.93290937,389.57645,100.1851,0.980103,399.65753,107.81552,0.9205643,417.33112,98.54421,0.8233925,429.20364,117.06592,1,415.54236,78.50281,0.8013364,463.58688,83.72318,1,510.7409,105.40931,0.9534499,677.5467,125.4902,0.89715356
"148",365.96442,137.53102,1,405.03473,123.77897,0.9472007,391.12604,101.00935,0.9303764,403.99948,108.2323,0.9209988,421.5214,98.64517,0.90474045,432.67044,117.47445,0.99692196,417.9117,78.92482,0.78972495,465.80295,83.72318,1,511.5493,105.564186,0.9227921,680.2934,125.783424,0.89568967
"149",375.77444,142.59499,1,409.72275,124.451225,0.83593714,391.99808,103.268295,0.9734815,408.42993,110.77876,0.757053,423.57666,98.80513,0.94047976,437.06152,117.51756,1,419.79282,79.08499,0.7915414,468.6412,83.72318,1,511.68573,105.845795,0.8897974,680.3182,126.07209,0.89253306
"150",383.03802,151.52017,0.89935046,415.23795,127.6783,0.78215766,394.09424,106.94015,0.9416725,411.97775,112.73915,0.83196604,426.7262,99.143005,0.9919609,440.78506,117.89794,1,419.79282,79.24664,0.7866814,468.6412,83.57184,1,511.83154,105.845795,0.89661205,680.6126,129.78542,0.8773368
"151",386.6302,159.43388,0.94532484,419.0721,130.14784,0.89430654,397.8608,112.46175,0.86195654,414.3764,116.23752,0.90840566,426.93604,100.00105,0.95363575,442.06,117.89794,1,419.79282,81.34444,0.8060671,468.6412,83.57184,1,511.74036,105.845795,0.89170885,680.3182,130.89734,0.91944474
"152",393.99985,166.82527,0.9209356,421.85254,133.80663,0.9051385,398.94693,119.89322,0.86703855,415.7236,118.55762,0.89449364,426.93604,100.59027,0.8839568,442.51492,118.911514,1,418.52615,86.44793,0.7457504,468.3353,83.57184,1,511.68573,105.845795,0.9049924,680.3182,132.63669,0.91658163
"153",397.1587,173.91823,0.9721771,422.91544,137.92172,0.8488984,400.46143,125.58073,0.80184704,416.0254,123.01766,0.8746191,426.93604,103.49512,0.79336774,442.99918,120.69048,1,415.37396,94.81303,0.7778211,466.98672,83.58921,1,511.74036,105.67981,0.9018188,680.82355,132.63669,0.9019058
"154",399.37778,179.48811,0.991175,424.6101,143.47527,0.8207925,400.46143,131.93004,0.97853684,416.0254,127.81304,0.90124977,424.68643,109.71092,0.74102795,442.99918,124.197815,1,413.00418,98.72101,0.6962429,463.44696,84.96966,0.9887404,511.79352,105.26339,0.8956166,680.82355,132.63669,0.92111325
"155",399.37778,184.81593,0.9396281,424.84192,147.33374,0.9463116,400.46143,137.05249,0.9378334,416.0254,133.02649,0.9268081,424.57767,114.273575,0.85279363,442.99918,129.85452,1,410.62375,105.4251,0.79357916,461.18964,85.95047,0.9554163,511.74036,104.100136,0.89133465,680.82355,130.04875,0.87541634
